time_s,dt_to_next_s,input_steering_velocity_radps,input_accel_x_mps2,gym_x_m,gym_y_m,gym_steer_rad,gym_speed_mps,gym_theta_rad,gym_yaw_rate_radps,dynamic_x_m,dynamic_y_m,dynamic_steer_rad,dynamic_speed_mps,dynamic_theta_rad,dynamic_yaw_rate_radps,dynamic_slip_angle_rad,kinematic_yaw_rate_radps,error_x_m,error_y_m,error_position_m,error_yaw_rad,error_yaw_rate_radps,error_speed_mps
5.13,0.009999999999999787,3.200000000000068,1.8362e-05,-35.696490562,24.716135146,0.032,10.999996322,2.963328991,0.787341038,-35.72503282026048,25.28559565701468,0.03199999999999266,11.084090526450005,2.9545239532613135,0.787977158023251,-0.19087714702400968,1.0662369855639076,-0.028542258260479514,0.5694605110146824,0.5701753538269706,-0.008805037738686572,0.0006361200232509745,0.0840942044500057
5.14,0.010000000000000675,-3.199999999999784,1.7489e-05,-35.799352117,24.755114511,0.064,10.999996497,2.97101439,0.767226955,-35.828253139870476,25.32598338318896,0.06399999999999198,11.084090710070004,2.9622136717342,0.7674596043008084,-0.1884997411375037,2.133775186709106,-0.028901022870478243,0.5708688721889601,0.5715999810682775,-0.00880071826580009,0.0002326493008083519,0.08409421307000464
5.15,0.009999999999999787,3.200000000000068,1.6657e-05,-35.902602772,24.793051232,0.032,10.999996663,2.978675602,0.748578117,-35.93187732953898,25.36532334460508,0.031999999999991986,11.084090884960004,2.9698753817710504,0.7484501336235748,-0.18621022044441676,1.0662370186172652,-0.0292745575389759,0.5722721126050807,0.5730203928173805,-0.008800220228949662,-0.000127983376425167,0.08409422196000449
5.16,0.009999999999999787,-3.200000000000068,1.5865e-05,-36.006218766,24.829978477,0.064,10.999996822,2.986003952,0.734487461,-36.03588113808219,25.403648479599234,0.06399999999999131,11.084091051530004,2.977200714197796,0.7340172351939108,-0.1836936084659423,2.133775249752484,-0.029662372082185584,0.5736700025992327,0.5744363569619751,-0.008803237802204045,-0.00047022580608913067,0.08409422953000423
5.17,0.009999999999999787,-3.200000000000068,1.5111e-05,-36.110194878,24.865879257,0.032,10.999996973,2.993365613,0.721318931,-36.14025938842971,25.44094179628591,0.03199999999999199,11.084091210180004,2.9845561577083144,0.7205510274503862,-0.18132774761992854,1.066237048665772,-0.030064510429710367,0.5750625392859092,0.5758478956090194,-0.00880945529168553,-0.0007679035496137576,0.08409423718000397
5.18,0.010000000000000675,3.199999999999784,1.4392e-05,-36.214499969,24.900812938,0.0,10.999997117,3.000116244,0.613881997,-36.2449801663287,25.477262391070447,-7.327471962526033e-15,11.084091361290003,2.9912976266803053,0.6128112562039048,-0.17918129728632948,0.0,-0.030480197328699887,0.5764494530704454,0.5772547222625486,-0.008818617319694688,-0.0010707407960952597,0.08409424429000367
5.19,0.009999999999999787,-3.200000000000068,1.3708e-05,-36.319104563,24.934839337,0.032,10.999997254,3.005690676,0.519829119,-36.35001321040753,25.5126698688544,0.031999999999992666,11.084091505210003,2.9968596419200093,0.5184124805464173,-0.17598217304464833,1.0662370759032898,-0.030908647407528633,0.5778305318543993,0.5786566063112913,-0.00883103407999064,-0.0014166384535826415,0.08409425121000247
5.2,0.009999999999999787,3.200000000000068,1.3056e-05,-36.424003886,24.96794601,0.0,10.999997385,3.01054083,0.435020308,-36.455353730753316,25.547151859407805,-6.654399253847032e-15,11.084091642290003,3.0016938858177014,0.4332530752073248,-0.1722289714353481,0.0,-0.031349844753314926,0.5792058494078063,0.5800536429971588,-0.0088469441822987,-0.0017672327926752107,0.08409425729000297
5.21,0.009999999999999787,-3.200000000000068,1.2435e-05,-36.529176039,25.00017553,0.032,10.999997509,3.0144334,0.362064975,-36.56097922618847,25.58075084159773,0.031999999999992666,11.084091772850003,3.005566936330328,0.3599279786851423,-0.16770906592762888,1.0662371006206097,-0.03180318718847275,0.5805753115977303,0.5814457284666787,-0.008866463669672253,-0.0021369963148576976,0.08409426385000351
5.22,0.010000000000000675,3.199999999999784,1.1844e-05,-36.634614715,25.031522193,0.0,10.999997628,3.017805099,0.296844552,-36.66688329920369,25.61346120728607,-6.654399253847032e-15,11.084091897200004,3.008915489802396,0.2943537150440023,-0.16289333460563224,0.0,-0.03226858420369183,0.5819390142860676,0.5828329759671725,-0.008889609197603843,-0.002490836955997666,0.08409426920000485
5.23,0.009999999999999787,-3.200000000000068,1.1281e-05,-36.740297926,25.062034336,0.032,10.99999774,3.020407683,0.242000648,-36.77304330182486,25.6453312412538,0.03199999999999334,11.084092015640003,3.0114913760032405,0.2391543409517961,-0.15754293915373702,1.066237123011594,-0.032745375824866585,0.5832969052537997,0.5842153193100742,-0.008916306996759715,-0.0028463070482039055,0.0840942756400036
5.24,0.009999999999999787,3.200000000000068,1.0745e-05,-36.846218903,25.091710632,0.0,10.999997848,3.022663293,0.193455867,-36.87945232968639,25.67635974592563,-5.981326545168031e-15,11.084092128450003,3.0137168816390805,0.1902846809136968,-0.15210408102796236,0.0,-0.033233426686386736,0.5846491139256287,0.5855929021627074,-0.008946411360919448,-0.003171186086303207,0.08409428045000311
5.25,0.009999999999999787,-3.200000000000068,1.0234e-05,-36.952356412,25.120603012,0.032,10.99999795,3.024309566,0.153900336,-36.98608845356857,25.706598644920682,0.03199999999999334,11.084092235900002,3.0153298489029154,0.15041465355139297,-0.14631479091364674,1.0662371433670341,-0.03373204156856957,0.5859956329206817,0.5869656995348996,-0.00897971709708445,-0.0034856824486070304,0.08409428590000267
5.26,0.009999999999999787,3.200000000000068,9.747e-06,-37.058703938,25.148712587,0.0,10.999998048,3.025755037,0.119311055,-37.092945000789626,25.736049218314136,-5.981326545168031e-15,11.084092338240001,3.0167390672162444,0.11555104132512,-0.14059968005407406,0.0,-0.03424106278962569,0.5873366313141375,0.588333892330199,-0.00901596978375574,-0.0037600136748800056,0.08409429024000126
5.27,0.010000000000000675,3.199999999999784,9.284e-06,-37.165241515,25.176093117,0.032,10.99999814,3.026724305,0.092437104,-37.20000129912217,25.76476526550845,0.03199999999999334,11.084092435710001,3.0176694259724615,0.08842050060998723,-0.13467671144037222,1.066237161783861,-0.03475978412217273,0.5886721485084507,0.5896974995892178,-0.009054879027538654,-0.0040166033900127796,0.08409429571000082
5.28,0.009999999999999787,-3.200000000000068,8.842e-06,-37.271969723,25.202720774,0.064,10.999998229,3.027943839,0.167627217,-37.307258039672526,25.792723229346397,0.06399999999999334,11.084092528550002,3.018847774047055,0.16342382871503264,-0.1285602532335753,2.1337755226818147,-0.03528831667252774,0.5900024553463972,0.5910568184264166,-0.009096064952945238,-0.004203388284967358,0.08409429955000292
5.29,0.009999999999999787,3.200000000000068,8.422e-06,-37.378888746,25.228571665,0.032,10.999998313,3.030052747,0.236433613,-37.41471552676426,25.819899475007883,0.03199999999999402,11.084092616970002,3.0209141844354264,0.232152238121914,-0.1235936605282943,1.0662371785528666,-0.03582678076426049,0.5913278100078827,0.5924121345048977,-0.009138562564573682,-0.004281374878085997,0.0840943039700015
5.3,0.009999999999999787,-3.200000000000068,8.021e-06,-37.485980917,25.253695689,0.064,10.999998393,3.032665335,0.30224827,-37.52235544486589,25.846343970668396,0.06399999999999334,11.084092701190002,3.0234838567231517,0.2979593472989972,-0.11933883585593325,2.1337755544944734,-0.03637452786588824,0.5926482816683958,0.5937634984082202,-0.009181478276848232,-0.004288922701002784,0.08409430819000185
5.31,0.010000000000000675,3.199999999999784,7.64e-06,-37.593242565,25.278086068,0.032,10.99999847,3.036073888,0.361761257,-37.630174078445364,25.872050155801876,0.03199999999999402,11.084092781400003,3.0268498477072567,0.35754876871317476,-0.11605908040798114,1.0662371937709811,-0.03693151344536716,0.5939640878018757,0.5951111444794827,-0.009224040292743485,-0.0042124882868252445,0.08409431140000301
5.32,0.009999999999999787,-3.200000000000068,7.277e-06,-37.700659215,25.301784538,0.064,10.999998542,3.039893906,0.418437876,-37.73815640322682,25.897059863245286,0.063999999999994,11.084092857800002,3.0306283136878864,0.4143489840384447,-0.11332527027123517,2.1337755833974374,-0.03749718822681558,0.5952753252452858,0.5964551550374915,-0.009265592312113657,-0.004088891961555263,0.0840943158000016
5.33,0.009999999999999787,3.200000000000068,6.931e-06,-37.808229248,25.324776782,0.032,10.999998612,3.044419547,0.469029858,-37.84630085002229,25.921358998400752,0.031999999999994685,11.084092930570002,3.035113958019929,0.46512688260108165,-0.11140993737129658,1.066237207535136,-0.03807160202228488,0.5965822164007513,0.5977957743294745,-0.009305588980070834,-0.0039029753989183735,0.08409431857000094
5.34,0.009999999999999787,3.200000000000068,6.601e-06,-37.915940548,25.347097903,0.064,10.999998678,3.049268746,0.517053564,-37.95459484120836,25.944982760718705,0.063999999999994,11.084092999880001,3.039925162708765,0.5133636716977282,-0.10989332633348131,2.1337756097786666,-0.03865429320836,0.5978848577187037,0.5991330882806861,-0.009343583291235191,-0.003689892302271791,0.08409432188000032
5.35,0.010000000000000675,-3.199999999999784,6.287e-06,-38.02379803,25.368701408,0.096,10.999998741,3.055068917,0.657611611,-38.06304369078088,25.96788491639204,0.09599999999999333,11.08409306589,3.0456897614148914,0.6542030881056449,-0.108665702945797,3.2039198362997157,-0.03924566078087821,0.5991835083920414,0.6004674001302013,-0.009379155585108379,-0.003408522894355115,0.08409432488999968
5.36,0.009999999999999787,3.200000000000068,5.988e-06,-38.131806239,25.389538268,0.064,10.999998801,3.062367568,0.782991666,-38.171652383761995,25.99001665250188,0.06399999999999334,11.084093128760001,3.052956161384455,0.7799625187859116,-0.1089591708170888,2.13377563363816,-0.039846144761995106,0.60047838450188,0.6017989743314469,-0.009411406615544848,-0.0030291472140884235,0.08409432776000081
5.37,0.009999999999999787,-3.200000000000068,5.703e-06,-38.239955151,25.409632058,0.096,10.999998858,3.070694644,0.897298617,-38.28041058557948,26.011401579340003,0.09599999999999266,11.08409318864,3.0612550564399967,0.8947007728507181,-0.11023645625239667,3.203919870377776,-0.04045543457948497,0.6017695213400032,0.6031278463151835,-0.009439587560003293,-0.0025978441492818805,0.08409433064000105
5.38,0.009999999999999787,3.200000000000068,5.432e-06,-38.348245752,25.428947649,0.064,10.999998912,3.080265075,0.997909543,-38.38931959380608,26.032004690458848,0.06399999999999334,11.084093245670001,3.07080192982451,0.9958021794225391,-0.11267298256459224,2.1337756551698983,-0.041073841806081646,0.6030570414588468,0.6044541800118586,-0.009463145175489629,-0.0021073635774608857,0.08409433367000041
5.39,0.010000000000000675,3.199999999999784,-0.481219302,-38.456646474,25.447493125,0.096,10.995186719,3.090731981,1.110656387,-38.498371257068285,26.05183883268912,0.09599999999999266,11.08409329999,3.0811420372018006,1.0873486928856537,-0.11576227445743392,3.2025182604357973,-0.041724783068282534,0.6043457076891201,0.6057843609110082,-0.009589943798199219,-0.02330769411434619,0.0889065809900007
5.4,0.009999999999999787,-3.200000000000068,-1.390861396,-38.565095379,25.465181864,0.128,10.981278105,3.102995577,1.355808206,-38.60754874825818,26.070827937151616,0.12799999999999265,11.079281106969999,3.092957898774859,1.2894759307742798,-0.11940904611167953,4.27070076258059,-0.042453369258183216,0.6056460731516147,0.6071321557003406,-0.010037678225141011,-0.06633227522572027,0.09800300196999956
5.41,0.009999999999999787,3.200000000000068,-1.126319559,-38.673566219,25.481929572,0.096,10.970014909,3.11768764,1.561127117,-38.71678994357049,26.088881474279365,0.09599999999999333,11.065372493009999,3.107096096734133,1.5162478709074834,-0.12510667362251057,3.195186581289875,-0.04322372457048829,0.6069519022793664,0.608489031985201,-0.010591543265867198,-0.0448792460925167,0.09535758400999939
5.42,0.009999999999999787,-3.200000000000068,-1.908461985,-38.782026002,25.497728062,0.128,10.950930289,3.13436863,1.789642972,-38.82605562794334,26.105990500325824,0.12799999999999265,11.05410929742,3.123145217547039,1.7079151379588853,-0.13240190293071497,4.258898271131545,-0.044029625943338146,0.6082624383258235,0.6098539184417745,-0.01122341245296088,-0.08172783404111472,0.10317900841999972
5.43,0.010000000000000675,3.199999999999784,-1.545472515,-38.890455456,25.512504274,0.096,10.935475564,3.15329335,1.973976009,-38.935322102675705,26.122083904031665,0.09599999999999333,11.03502467757,3.1414069145193864,1.9225170392289286,-0.1414908044481689,3.185126462631331,-0.0448666466757075,0.6095796300316643,0.6112285508166838,-0.011886435480613855,-0.05145896977107145,0.09954911356999929
5.44,0.009999999999999787,-3.200000000000068,-2.243113987,-38.998831132,25.52623608,0.128,10.913044424,3.17400577,2.18386658,-39.04456195911635,26.137140062872255,0.1279999999999933,11.01956995242,-3.1217559101663497,2.0970578496977925,-0.15187070952789566,4.244164176338622,-0.045730827116351236,0.6109039828722551,0.6126132424604697,-0.012576372986763396,-0.08680873030220759,0.10652552841999885
5.45,0.009999999999999787,3.200000000000068,-1.816473707,-39.107139775,25.538836469,0.096,10.894879687,3.196760645,2.346103592,-39.15375954260316,26.15107452504678,0.09599999999999399,10.99713881255,-3.0996785308081174,2.296741072243303,-0.16375961565687525,3.1733022853150645,-0.04661976760316122,0.612238056046781,0.6140104559397292,-0.013253868628531507,-0.04936251975669714,0.10225912555000072
5.46,0.009999999999999787,-3.200000000000068,-2.457813612,-39.21536269,25.550271452,0.128,10.870301551,3.221103079,2.538408744,-39.26289387177521,26.16385416483232,0.1279999999999933,10.97897407548,-3.0760122724460794,2.4522701240345564,-0.17663340906519256,4.227541154995335,-0.04753118177521287,0.6135827128323186,0.6154209605852046,-0.013930044266492914,-0.08613861996544347,0.10867252447999931
5.47,0.010000000000000675,3.199999999999784,-1.990337463,-39.323488229,25.560442644,0.096,10.850398177,3.247295638,2.679464175,-39.37195242941965,26.17538314823001,0.09599999999999399,10.954395939360001,-3.050457925765197,2.637217457884371,-0.1907449619787706,3.160346357265149,-0.048464200419651604,0.6149405042300131,0.6168473088739052,-0.014568256585611117,-0.04224671711562911,0.10399776236000058
5.48,0.009999999999999787,-3.200000000000068,-2.59387488,-39.431498717,25.569306588,0.128,10.824459428,3.274891143,2.856195188,-39.480916512536815,26.185618712865967,0.12799999999999398,10.93449256473,-3.0234841222650823,2.773889646952731,-0.20556066545866836,4.209712812266698,-0.04941779553681869,0.6163121248659671,0.618290185732009,-0.015189958085496613,-0.08230554104726906,0.11003313672999937
5.49,0.009999999999999787,3.200000000000068,-2.100519878,-39.539380599,25.576756154,0.096,10.803454229,3.304161713,2.977637487,-39.58977286373887,26.194455916676215,0.09599999999999466,10.90855381593,-2.994782370992609,2.9453675250460756,-0.22137147046977332,3.1466732060464286,-0.050392264738874815,0.6176997626762137,0.6197518674080488,-0.015758776813022735,-0.0322699619539244,0.10509958693000065
5.5,0.009999999999999787,-3.200000000000068,-2.678393149,-39.647114241,25.582740844,0.128,10.776670298,3.334669678,3.140924861,-39.69850177101765,26.201844479119075,0.12799999999999398,10.887548617150001,-2.964819103885006,3.0641237362343476,-0.23763876718977867,4.191127264028817,-0.0513875300176565,0.6191036351190746,0.6212326369879224,-0.016303474705419596,-0.07680112476565215,0.11087831915000024
5.51,0.009999999999999787,-3.200000000000068,-2.168962772,-39.75468129,25.587147311,0.096,10.75498067,3.366696168,3.244420758,-39.80708608399135,26.207672685268612,0.09599999999999466,10.860764685660001,-2.9332758951209215,3.223678647161937,-0.25469071554867834,3.1325545319562873,-0.05240479399135012,0.6205253742686132,0.6227342953013576,-0.016786755941335052,-0.020742110838062988,0.10578401566000117
5.52,0.010000000000000675,3.199999999999784,-2.729126446,-39.862057079,25.589950047,0.064,10.727689405,3.399443511,3.28625818,-39.91550139475346,26.21191395896849,0.06399999999999534,10.839075057940002,-2.900976647765596,3.218124575335792,-0.27242905829366937,2.0809531593354627,-0.05344431575345965,0.6219639119684928,0.6242558791693567,-0.017234851586009015,-0.06813360466420804,0.1113856529400028
5.53,0.009999999999999787,-3.200000000000068,-2.210046596,-39.969215977,25.591119537,0.096,10.705588939,3.432180169,3.280229573,-40.02372275849414,26.21454022220048,0.09599999999999534,10.81178379348,-2.8686233094985747,3.2715085029333864,-0.28939413206585685,3.118168426064271,-0.054506781494140455,0.6234206852004789,0.62579896130042,-0.01761817131898802,-0.008721070066613823,0.10619485447999999
5.54,0.009999999999999787,3.200000000000068,-2.757733136,-40.076131193,25.590541692,0.064,10.678011608,3.465334943,3.331684912,-40.131725184978386,26.21543648888138,0.06399999999999602,10.78968332752,-2.835825125625771,3.2699757676852035,-0.3059336194704985,2.07131667894223,-0.05559399197838388,0.6248947968813816,0.6273628926813537,-0.017974761446184928,-0.06170914431479657,0.11167171952000032
5.55,0.009999999999999787,-3.200000000000068,-3.196605013,-40.182723767,25.588170619,0.096,10.646045558,3.499060413,3.432224342,-40.23947919578937,26.21455172739792,0.09599999999999534,10.76210599616,-2.802913448405376,3.3311613169555754,-0.321809727077727,3.1008254950332708,-0.056755428789372786,0.626381108397922,0.6289471135595385,-0.01878855422578951,-0.10106302504442466,0.11606043815999989
5.56,0.010000000000000675,-3.199999999999784,-2.588610739,-40.288967356,25.583896042,0.064,10.620159451,3.533610803,3.459200943,-40.34690332769148,26.211782888198865,0.06399999999999602,10.730139946030002,-2.76896757045127,3.4380150389449584,-0.3379540964568412,2.0600945392681065,-0.057935971691478017,0.6278868461988658,0.6305540963671507,-0.019393066271684134,-0.021185904055041505,0.10998049503000296
5.57,0.009999999999999787,-3.200000000000068,-3.055031164,-40.394833625,25.57770094,0.032,10.589609139,3.568159934,3.432929018,-40.453972049794224,26.207112282158093,0.031999999999996025,10.70425383864,-2.7348776576961074,3.3630892525256555,-0.3541913107101181,1.0264578819981325,-0.05913842479422726,0.6294113421580931,0.6321835104812483,-0.01985228451652077,-0.06983976547434434,0.11464469963999946
5.58,0.009999999999999787,-3.200000000000068,-2.473964236,-40.50029363,25.569596894,0.0,10.564869497,3.60159751,3.239750227,-40.56065899767315,26.2005532027268,-3.2959746043559335e-15,10.673703527,-2.701759521382392,3.244376561206979,-0.3695538176729568,0.0,-0.060365367673149706,0.6309563087268018,0.6338373932930005,-0.020171724202805663,0.004626334206978999,0.10883403000000058
5.59,0.009999999999999787,3.200000000000068,-2.957590201,-40.605318553,25.559602669,-0.032,10.535293595,3.632953005,3.016900725,-40.666936995666845,26.192121586829145,-0.03200000000000262,10.64896388464,-2.6706295502893003,2.9681322952317504,-0.38292017187080274,-1.0211930400646858,-0.06161844266684824,0.6325189178291453,0.6355131893898353,-0.020397248109714106,-0.0487684297682498,0.11367028963999992
5.6,0.010000000000000675,-3.199999999999784,-2.395056545,-40.709876725,25.547716319,0.0,10.511343029,3.661701471,2.756458664,-40.77277661906255,26.181814870816392,-3.2959746043559335e-15,10.619387982630002,-2.642006108146158,2.7796243756027175,-0.39323456200325163,0.0,-0.06289989406254648,0.6340985518163933,0.6372106167420053,-0.020522271966571637,0.023165711602717298,0.10804495363000122
5.61,0.009999999999999787,3.200000000000068,-2.889114065,-40.813925969,25.533863457,-0.032,10.482451888,3.688465347,2.58069262,-40.87813837235028,26.169555726332707,-0.03200000000000329,10.595437417180001,-2.61531410938653,2.5443832522262375,-0.4010284072988583,-1.0160710581353785,-0.06421240335027534,0.6356922693327078,0.6389271429774966,-0.02059414920694458,-0.0363093677737627,0.11298552918000127
5.62,0.009999999999999787,-3.200000000000068,-2.33960457,-40.91742987,25.518043908,0.0,10.459055843,3.713053982,2.359770423,-40.98298760457828,26.155341857074852,-3.969047313034935e-15,10.566546276530001,-2.590727940694814,2.3948477197280584,-0.4064211806525272,0.0,-0.0655577345782774,0.6372979490748527,0.640660980908038,-0.020596615515227512,0.03507729672805837,0.10749043353000154
5.63,0.009999999999999787,-3.200000000000068,-2.839655905,-41.020343263,25.500211893,-0.032,10.430659284,3.736038623,2.220644426,-41.08728097143164,26.13912393575237,-0.03200000000000329,10.543150230830001,-2.5677142211244597,2.1928025048647695,-0.4098847329043392,-1.011050766460097,-0.06693770843163804,0.63891204275237,0.642408946998783,-0.020567536944873233,-0.02784192113523032,0.11249094683000038
5.64,0.010000000000000675,-3.199999999999784,-2.299553352,-41.122636292,25.480420639,-0.064,10.40766375,3.756826422,1.923527207,-41.19098915972317,26.12095340666392,-0.06400000000000261,10.514753671780001,-2.546857234052853,1.9635904880505815,-0.41194258467927597,-2.01887470304363,-0.06835286772317062,0.6405327676639203,0.6441694970868949,-0.02049834887326618,0.040063281050581434,0.10708992178000187
5.65,0.009999999999999787,3.200000000000068,-2.802690201,-41.224289547,25.458761711,-0.096,10.379636848,3.774549395,1.607531766,-41.294091540585626,26.100917574306038,-0.09600000000000261,10.49175813826,-2.529041443717198,1.5874801840461767,-0.4115989637392386,-3.0232298361037295,-0.069801993585628,0.6421558633060371,0.6459384421807158,-0.020405531537612376,-0.020051581953823172,0.11212129025999928
5.66,0.009999999999999787,-3.200000000000068,-2.269618525,-41.325283308,25.435307539,-0.064,10.356940663,3.788783789,1.263970905,-41.39656809054589,26.079087002517113,-0.06400000000000329,10.46373123625,-2.5146871963529405,1.3070937467320973,-0.4079395737888442,-2.009035457689015,-0.07128478254588799,0.643779463517113,0.6477140710753445,-0.02028567817335425,0.04312284173209724,0.10679057325000052
5.67,0.009999999999999787,3.200000000000068,-2.773935056,-41.42558375,25.410059938,-0.096,10.329201312,3.800219449,1.008247679,-41.49838516489485,26.055460272430683,-0.09600000000000261,10.441035051,-2.5031264141775242,0.9917555491438671,-0.40158192091768447,-3.008539705854667,-0.07280141489484748,0.6454003344306827,0.649493370015375,-0.02016055599793809,-0.016492129856132798,0.11183373899999971
5.68,0.010000000000000675,-3.199999999999784,-2.246332609,-41.525175662,25.383092946,-0.064,10.306737986,3.808743927,0.720131851,-41.59952674163261,26.0301090945004,-0.06400000000000329,10.41329570044,-2.4944642318247916,0.7631937473891443,-0.3927413581884999,-1.999297161270631,-0.07435107963260634,0.6470161485003985,0.6512741200622237,-0.02002285164520501,0.04306189638914426,0.10655771444000095
5.69,0.009999999999999787,-3.200000000000068,-2.750592968,-41.624034206,25.354434992,-0.096,10.279232057,3.814977319,0.510602531,-41.69996737743025,26.003059014731605,-0.09600000000000328,10.39083237435,-2.488093959921302,0.4965989078700105,-0.381959636906937,-2.993985387161621,-0.07593317143025047,0.6486240227316031,0.6530535731377504,-0.019885971741715913,-0.014003623129989484,0.11160031734999976
5.7,0.009999999999999787,-3.200000000000068,-2.227430185,-41.722164583,25.324209475,-0.128,10.256957755,3.818390625,0.159371747,-41.79971038008068,25.97443227248913,-0.1280000000000026,10.36332644467,-2.484548804557016,0.19799992483638584,-0.3698284415866801,-3.989007189071222,-0.07754579708068121,0.6502227974891284,0.6548305406893192,-0.019754122377429795,0.038628177836385835,0.10636868966999913
5.71,0.009999999999999787,3.200000000000068,-2.730813708,-41.819589329,25.2925746,-0.16,10.229649618,3.818156351,-0.219240464,-41.89877465050281,25.944384483382276,-0.16000000000000192,10.34105214282,-2.4846488059899765,-0.22941567993251893,-0.3554179271414676,-4.982102082584828,-0.07918532150280555,0.6518098833822776,0.6566021925156214,-0.019619849810389667,-0.010175215932518938,0.11140252482000079
5.72,0.010000000000000675,-3.199999999999784,-2.211412941,-41.916331019,25.259667975,-0.128,10.207535488,3.813905017,-0.605935688,-41.99718027874799,25.91305259819503,-0.1280000000000026,10.313744005740002,-2.4887761001487716,-0.5719184327548346,-0.3378346510019411,-3.9697865017024854,-0.08084925974799262,0.6533846231950307,0.6583677305499644,-0.019495809969185984,0.03401725524516541,0.1062085177400025
5.73,0.009999999999999787,3.200000000000068,-2.713399633,-42.012393167,25.225556047,-0.16,10.180401492,3.806353133,-0.918890551,-42.094929129332336,25.880501773153508,-0.1600000000000026,10.291629876330001,-2.4962127740969233,-0.9282160312158184,-0.317753927588448,-4.95811698042881,-0.08253596233233651,0.6549457261535068,0.660125813224168,-0.019380599917337094,-0.00932548021581836,0.11122838433000126
5.74,0.009999999999999787,-3.200000000000068,-2.197311023,-42.107806714,25.190373137,-0.128,10.158428382,3.795433426,-1.241227689,-42.192049402107294,25.846865579316333,-0.12800000000000328,10.264495880000002,-2.50703725593421,-1.213803097801604,-0.2953961216364562,-3.9506883827916424,-0.0842426881072953,0.6564924423163312,0.6618754847537447,-0.019285374754623774,0.02742459119839613,0.10606749800000159
5.75,0.009999999999999787,3.200000000000068,-2.697552282,-42.202589933,25.154206457,-0.16,10.131452859,3.781785144,-1.503940669,-42.28855728646239,25.812230670805803,-0.16000000000000258,10.242522769770002,-2.520600566472773,-1.5127487397654387,-0.27135924662467026,-4.934277739055393,-0.0859673534623937,0.6580242138058026,0.6636160424643701,-0.01920040329318695,-0.008808070765438769,0.11106991077000217
5.76,0.009999999999999787,-3.200000000000068,-2.184477838,-42.296788804,25.117206287,-0.128,10.10960808,3.765280357,-1.774196504,-42.3844956481689,25.77674724987479,-0.12800000000000328,10.215547246950003,-2.537047361813078,-1.7546592420927423,-0.2457288871164841,-3.9317018040903995,-0.08770684416889907,0.659540962874793,0.6653471065721085,-0.019142411633492173,0.019537261907257797,0.10593916695000338
5.77,0.010000000000000675,3.199999999999784,-2.682758503,-42.390434033,25.079472602,-0.16,10.082780495,3.746499129,-1.998341711,-42.47989291324684,25.74051545259861,-0.16000000000000258,10.193702468570002,-2.5557811161082977,-2.0068468570576385,-0.2190492930399254,-4.9105730477801375,-0.08945888024684479,0.6610428505986121,0.6670686183463874,-0.01909493792871153,-0.008505146057638635,0.11092197357000266
5.78,0.009999999999999787,-3.200000000000068,-2.172497836,-42.483583616,25.041165011,-0.128,10.061055517,3.725267526,-2.225960072,-42.574803793601134,25.70369540692202,-0.12800000000000258,10.16687488354,-2.5769973085138336,-2.2151236738923634,-0.19129721539865663,-3.912819351078402,-0.09122017760113721,0.662530395922019,0.668780716170981,-0.019079527334247004,0.01083639810763648,0.10581936654000046
5.79,0.009999999999999787,3.200000000000068,-2.668673939,-42.576277621,25.002390658,-0.16,10.034368778,3.702120175,-2.42037059,-42.669266060698234,25.6663950711446,-0.16000000000000192,10.14514990518,-2.6001393338645395,-2.4287302318807202,-0.16298086554839833,-4.886995298287837,-0.09298843969823167,0.6640044131445997,0.6704839376100041,-0.019074201684952996,-0.008359641880720137,0.110781127180001
5.8,0.009999999999999787,3.200000000000068,-2.161092155,-42.668582467,24.963313989,-0.128,10.012757856,3.676848257,-2.612641366,-42.76334282774489,25.628779906015197,-0.1280000000000026,10.11846316579,-2.625441738586521,-2.610982260977642,-0.13398828496825024,-3.894036031350834,-0.09476036074489258,0.6654659170151973,0.6721788546788567,-0.019104688406935466,0.0016591050223579984,0.10570530979000026
5.81,0.010000000000000675,3.199999999999784,-2.655075381,-42.760532517,24.924018375,-0.096,9.986207102,3.650319012,-2.674645364,-42.85706702301379,25.59093494088787,-0.09600000000000329,10.09685224424,-2.6520176904374657,-2.685064952909265,-0.10430212726822653,-2.908637335042664,-0.09653450601378921,0.6669165658878704,0.6738669132009647,-0.019151395257879678,-0.010419588909265087,0.110645142240001
5.82,0.009999999999999787,-3.200000000000068,-2.150080044,-42.852152855,24.884563561,-0.064,9.964706302,3.623668139,-2.638401311,-42.95046223823557,25.552919407632064,-0.0640000000000033,10.07030149043,-2.6787437824058555,-2.643489656063793,-0.07509967019659355,-1.9329499837432043,-0.09830938323557348,0.668355846632064,0.6755473873529687,-0.01922661422626959,-0.005088345063792854,0.10559518842999971
5.83,0.009999999999999787,3.200000000000068,-2.641816459,-42.943479487,24.845032885,-0.096,9.938288137,3.597533267,-2.609433105,-43.0435631132099,25.51481845967201,-0.09600000000000262,10.04880068999,-2.7049600179290105,-2.619478810339573,-0.04786319806307607,-2.8946801950362557,-0.10008362620990141,0.6697855746720123,0.67722186045198,-0.019307977749424055,-0.010045705339573274,0.11051255298999862
