run_id,step,time_s,profile_status,command_speed_mps,command_steer_rad,x_m,y_m,theta_rad,speed_mps,vx_mps,vy_mps,steer_rad,steer_vel_radps,yaw_rate_radps,slip_angle_rad,accel_x_mps2,collision
chirp_a0.040_d20,413,4.130000,selected_pass,2.000000000,-0.020974466,1.009015373,7.801335667,1.600779931,1.999999996,1.999978302,-0.009315463,-0.032000000,-3.200000000,-0.095767168,-0.004657748,0.000000019,0
chirp_a0.040_d20,414,4.140000,selected_pass,2.000000000,-0.022183194,1.008524560,7.821329640,1.599759250,1.999999996,1.999979512,-0.009052015,0.000000000,3.200000000,-0.091165836,-0.004526023,0.000000018,0
chirp_a0.040_d20,415,4.150000,selected_pass,2.000000000,-0.023365182,1.008039456,7.841323753,1.598909671,1.999999997,1.999977818,-0.009418739,-0.032000000,-3.200000000,-0.095940635,-0.004709387,0.000000017,0
chirp_a0.040_d20,416,4.160000,selected_pass,2.000000000,-0.024518764,1.007586950,7.861318630,1.597887569,1.999999997,1.999979160,-0.009129478,0.000000000,3.200000000,-0.091281057,-0.004564755,0.000000016,0
chirp_a0.040_d20,417,4.170000,selected_pass,2.000000000,-0.025642300,1.007139954,7.881313631,1.597037039,1.999999997,1.999977543,-0.009477008,-0.032000000,-3.200000000,-0.096018625,-0.004738521,0.000000016,0
chirp_a0.040_d20,418,4.180000,selected_pass,2.000000000,-0.026734174,1.006725406,7.901309331,1.596014287,1.999999997,1.999978959,-0.009173406,0.000000000,3.200000000,-0.091334806,-0.004586719,0.000000015,0
chirp_a0.040_d20,419,4.190000,selected_pass,2.000000000,-0.027792802,1.006316254,7.921305142,1.595163305,1.999999997,1.999977386,-0.009510180,-0.032000000,-3.200000000,-0.096056288,-0.004755108,0.000000014,0
chirp_a0.040_d20,420,4.200000,selected_pass,2.000000000,-0.028816632,1.005939466,7.941301590,1.594140234,1.999999997,1.999978844,-0.009198489,0.000000000,3.200000000,-0.091361590,-0.004599261,0.000000013,0
chirp_a0.040_d20,421,4.210000,selected_pass,2.000000000,-0.029804145,1.005568009,7.961298137,1.593289025,1.999999997,1.999977296,-0.009529165,-0.032000000,-3.200000000,-0.096075581,-0.004764601,0.000000013,0
chirp_a0.040_d20,422,4.220000,selected_pass,2.000000000,-0.030753861,1.005228868,7.981295258,1.592265789,1.999999998,1.999978778,-0.009212870,0.000000000,3.200000000,-0.091375638,-0.004606451,0.000000012,0
chirp_a0.040_d20,423,4.230000,selected_pass,2.000000000,-0.031664339,1.004895021,8.001292468,1.591414458,1.999999998,1.999977244,-0.009540064,-0.032000000,-3.200000000,-0.096085902,-0.004770050,0.000000012,0
chirp_a0.040_d20,424,4.240000,selected_pass,2.000000000,-0.032534179,1.004593463,8.021290191,1.590391133,1.999999998,1.999978740,-0.009221134,0.000000000,3.200000000,-0.091383275,-0.004610584,0.000000011,0
chirp_a0.040_d20,425,4.250000,selected_pass,2.000000000,-0.033362028,1.004297177,8.041287993,1.589539737,1.999999998,1.999977215,-0.009546333,-0.032000000,-3.200000000,-0.096091586,-0.004773185,0.000000011,0
chirp_a0.040_d20,426,4.260000,selected_pass,2.000000000,-0.034146578,1.004058562,8.061286551,1.588223925,1.999999998,1.999934549,-0.016179998,-0.064000000,-3.200000000,-0.177032670,-0.008090087,0.000000010,0
chirp_a0.040_d20,427,4.270000,selected_pass,2.000000000,-0.034886569,1.003918482,8.081286043,1.586149190,1.999999998,1.999901405,-0.019858547,-0.032000000,3.200000000,-0.216538577,-0.009929436,0.000000010,0
chirp_a0.040_d20,428,4.280000,selected_pass,2.000000000,-0.035580796,1.003840729,8.101285879,1.583905682,1.999999998,1.999870450,-0.022763514,-0.064000000,-3.200000000,-0.246940683,-0.011382003,0.000000009,0
chirp_a0.040_d20,429,4.290000,selected_pass,2.000000000,-0.036228104,1.003846291,8.121285866,1.581291938,1.999999998,1.999854312,-0.024139638,-0.032000000,3.200000000,-0.257211920,-0.012070112,0.000000009,0
chirp_a0.040_d20,430,4.300000,selected_pass,2.000000000,-0.036827397,1.003904140,8.141285771,1.578734397,1.999999998,1.999836141,-0.025600830,-0.064000000,-3.200000000,-0.270679061,-0.012800765,0.000000008,0
chirp_a0.040_d20,431,4.310000,selected_pass,2.000000000,-0.037377635,1.004038554,8.161285309,1.575937048,1.999999998,1.999830262,-0.026056023,-0.032000000,3.200000000,-0.271122169,-0.013028380,0.000000008,0
chirp_a0.040_d20,432,4.320000,selected_pass,2.000000000,-0.037877838,1.004220631,8.181284470,1.573271675,1.999999998,1.999818834,-0.026918897,-0.064000000,-3.200000000,-0.278871941,-0.013459855,0.000000008,0
chirp_a0.040_d20,433,4.330000,selected_pass,2.000000000,-0.038327090,1.004476052,8.201282829,1.570410635,1.999999999,1.999818038,-0.026977921,-0.032000000,3.200000000,-0.275978763,-0.013489370,0.000000007,0
chirp_a0.040_d20,434,4.340000,selected_pass,2.000000000,-0.038724538,1.004776857,8.221280558,1.567707374,1.999999999,1.999809916,-0.027573454,-0.064000000,-3.200000000,-0.281773961,-0.013787164,0.000000007,0
chirp_a0.040_d20,435,4.350000,selected_pass,2.000000000,-0.039069396,1.005149366,8.241277078,1.564823594,1.999999999,1.999811631,-0.027448763,-0.032000000,3.200000000,-0.277729894,-0.013724812,0.000000006,0
chirp_a0.040_d20,436,4.360000,selected_pass,2.000000000,-0.039360944,1.005566071,8.261272728,1.562106539,1.999999999,1.999805165,-0.027915897,-0.064000000,-3.200000000,-0.282843101,-0.013958402,0.000000006,0
chirp_a0.040_d20,437,4.370000,selected_pass,2.000000000,-0.039598535,1.006053606,8.281266775,1.559214285,1.999999999,1.999808166,-0.027700106,-0.032000000,3.200000000,-0.278391690,-0.013850496,0.000000006,0
chirp_a0.040_d20,438,4.380000,selected_pass,2.000000000,-0.039781589,1.006584690,8.301259714,1.556491947,1.999999999,1.999802562,-0.028101746,-0.064000000,-3.200000000,-0.283259227,-0.014051335,0.000000006,0
chirp_a0.040_d20,439,4.390000,selected_pass,2.000000000,-0.039909603,1.007186118,8.321250659,1.553596344,1.999999999,1.999806246,-0.027838345,-0.032000000,3.200000000,-0.278657916,-0.013919622,0.000000005,0
chirp_a0.040_d20,440,4.400000,selected_pass,2.000000000,-0.039982145,1.007830733,8.341240259,1.550871845,1.999999999,1.999801108,-0.028205055,-0.064000000,-3.200000000,-0.283432730,-0.014102995,0.000000005,0
chirp_a0.040_d20,441,4.410000,selected_pass,2.000000000,-0.039998863,1.008545414,8.361227477,1.547974822,1.999999999,1.999805166,-0.027915834,-0.032000000,3.200000000,-0.278773164,-0.013958370,0.000000005,0
chirp_a0.040_d20,442,4.420000,selected_pass,2.000000000,-0.039959478,1.009303075,8.381213111,1.545249371,1.999999999,1.999800285,-0.028263343,-0.064000000,-3.200000000,-0.283510741,-0.014132142,0.000000005,0
chirp_a0.040_d20,443,4.430000,selected_pass,2.000000000,-0.039863792,1.010130636,8.401195973,1.542351698,1.999999999,1.999804552,-0.027959776,-0.032000000,3.200000000,-0.278826929,-0.013980344,0.000000004,0
chirp_a0.040_d20,444,4.440000,selected_pass,2.000000000,-0.039711686,1.011001053,8.421177015,1.539625794,1.999999999,1.999799816,-0.028296527,-0.064000000,-3.200000000,-0.283548416,-0.014148735,0.000000004,0
chirp_a0.040_d20,445,4.450000,selected_pass,2.000000000,-0.039503120,1.011941268,8.441154893,1.536727803,1.999999999,1.999804201,-0.027984868,-0.032000000,3.200000000,-0.278853722,-0.013992891,0.000000004,0
chirp_a0.040_d20,446,4.460000,selected_pass,2.000000000,-0.039238138,1.012924263,8.461130712,1.534001671,1.999999999,1.999799547,-0.028315518,-0.064000000,-3.200000000,-0.283567716,-0.014158232,0.000000004,0
chirp_a0.040_d20,447,4.470000,selected_pass,2.000000000,-0.038916865,1.013976988,8.481102978,1.531103514,1.999999999,1.999804000,-0.027999254,-0.032000000,3.200000000,-0.278867776,-0.014000084,0.000000004,0
chirp_a0.040_d20,448,4.480000,selected_pass,2.000000000,-0.038539507,1.015072444,8.501072946,1.528377262,1.999999999,1.999799393,-0.028326421,-0.064000000,-3.200000000,-0.283578041,-0.014163684,0.000000003,0
chirp_a0.040_d20,449,4.490000,selected_pass,2.000000000,-0.038106357,1.016237579,8.521038970,1.525479016,1.999999999,1.999803884,-0.028007521,-0.032000000,3.200000000,-0.278875416,-0.014004218,0.000000003,0
chirp_a0.040_d20,450,4.500000,selected_pass,2.000000000,-0.037617790,1.017445411,8.541002456,1.522752698,1.999999999,1.999799304,-0.028332692,-0.064000000,-3.200000000,-0.283583727,-0.014166820,0.000000003,0
chirp_a0.040_d20,451,4.510000,selected_pass,2.000000000,-0.037074264,1.018722883,8.560961607,1.519854402,1.999999999,1.999803818,-0.028012279,-0.032000000,3.200000000,-0.278879667,-0.014006597,0.000000003,0
chirp_a0.040_d20,452,4.520000,selected_pass,2.000000000,-0.036476323,1.020043024,8.580917981,1.517128047,1.999999999,1.999799253,-0.028336302,-0.064000000,-3.200000000,-0.283586917,-0.014168625,0.000000003,0
chirp_a0.040_d20,453,4.530000,selected_pass,2.000000000,-0.035824596,1.021432770,8.600869628,1.514229724,1.999999999,1.999803780,-0.028015019,-0.032000000,3.200000000,-0.278882068,-0.014007967,0.000000003,0
chirp_a0.040_d20,454,4.540000,selected_pass,2.000000000,-0.035119794,1.022865162,8.620818260,1.511503348,1.999999999,1.999799223,-0.028338382,-0.064000000,-3.200000000,-0.283588727,-0.014169665,0.000000003,0
chirp_a0.040_d20,455,4.550000,selected_pass,2.000000000,-0.034362713,1.024367126,8.640761773,1.508605009,2.000000000,1.999803757,-0.028016597,-0.032000000,3.200000000,-0.278883435,-0.014008757,0.000000002,0
chirp_a0.040_d20,456,4.560000,selected_pass,2.000000000,-0.033554235,1.025911713,8.660702031,1.505878621,2.000000000,1.999799206,-0.028339581,-0.064000000,-3.200000000,-0.283589761,-0.014170265,0.000000002,0
chirp_a0.040_d20,457,4.570000,selected_pass,2.000000000,-0.032695323,1.027525840,8.680636780,1.502980273,2.000000000,1.999803745,-0.028017507,-0.032000000,3.200000000,-0.278884217,-0.014009212,0.000000002,0
chirp_a0.040_d20,458,4.580000,selected_pass,2.000000000,-0.031787021,1.029182570,8.700568035,1.500253878,2.000000000,1.999799197,-0.028340272,-0.064000000,-3.200000000,-0.283590354,-0.014170610,0.000000002,0
chirp_a0.040_d20,459,4.590000,selected_pass,2.000000000,-0.030830460,1.030908804,8.720493389,1.497355525,2.000000000,1.999803737,-0.028018032,-0.032000000,3.200000000,-0.278884667,-0.014009474,0.000000002,0
chirp_a0.040_d20,460,4.600000,selected_pass,2.000000000,-0.029826847,1.032652320,8.740417246,1.494921564,2.000000000,1.999885646,-0.021386959,0.000000000,3.200000000,-0.197945549,-0.010693683,0.000000002,0
chirp_a0.040_d20,461,4.610000,selected_pass,2.000000000,-0.028777471,1.034372398,8.760343138,1.493246508,2.000000000,1.999921586,-0.017710125,-0.032000000,-3.200000000,-0.158441123,-0.008855178,0.000000002,0
chirp_a0.040_d20,462,4.620000,selected_pass,2.000000000,-0.027683701,1.036105113,8.780267937,1.491740213,2.000000000,1.999945192,-0.014806369,0.000000000,3.200000000,-0.128040132,-0.007403252,0.000000002,0
chirp_a0.040_d20,463,4.630000,selected_pass,2.000000000,-0.026546982,1.037829550,8.800193454,1.490604145,2.000000000,1.999954900,-0.013431158,-0.032000000,-3.200000000,-0.117769737,-0.006715629,0.000000002,0
chirp_a0.040_d20,464,4.640000,selected_pass,2.000000000,-0.025368834,1.039576620,8.820116999,1.489411866,2.000000000,1.999964175,-0.011970620,0.000000000,3.200000000,-0.104303234,-0.005985346,0.000000002,0
chirp_a0.040_d20,465,4.650000,selected_pass,2.000000000,-0.024150854,1.041322132,8.840040680,1.488459390,2.000000000,1.999966845,-0.011515958,-0.032000000,-3.200000000,-0.103860608,-0.005758011,0.000000002,0
chirp_a0.040_d20,466,4.660000,selected_pass,2.000000000,-0.022894709,1.043094875,8.859961957,1.487374932,2.000000000,1.999971626,-0.010653447,0.000000000,3.200000000,-0.096111201,-0.005326749,0.000000001,0
chirp_a0.040_d20,467,4.670000,selected_pass,2.000000000,-0.021602139,1.044869264,8.879883087,1.486486140,2.000000000,1.999971937,-0.010594741,-0.032000000,-3.200000000,-0.099004655,-0.005297395,0.000000001,0
chirp_a0.040_d20,468,4.680000,selected_pass,2.000000000,-0.020274953,1.046673145,8.899801568,1.485439566,2.000000000,1.999975003,-0.009999406,0.000000000,3.200000000,-0.093209667,-0.004999724,0.000000001,0
chirp_a0.040_d20,469,4.690000,selected_pass,2.000000000,-0.018915024,1.048480297,8.919719753,1.484573508,2.000000000,1.999974374,-0.010124293,-0.032000000,-3.200000000,-0.097253893,-0.005062168,0.000000001,0
chirp_a0.040_d20,470,4.700000,selected_pass,2.000000000,-0.017524291,1.050318115,8.939635131,1.483540725,2.000000000,1.999976684,-0.009657261,0.000000000,3.200000000,-0.092140807,-0.004828649,0.000000001,0
chirp_a0.040_d20,471,4.710000,selected_pass,2.000000000,-0.016104755,1.052160065,8.959550128,1.482683139,2.000000000,1.999975630,-0.009873178,-0.032000000,-3.200000000,-0.096592310,-0.004936609,0.000000001,0
chirp_a0.040_d20,472,4.720000,selected_pass,2.000000000,-0.014658477,1.054033314,8.979462205,1.481655638,2.000000000,1.999977572,-0.009471585,0.000000000,3.200000000,-0.091724843,-0.004735810,0.000000001,0
chirp_a0.040_d20,473,4.730000,selected_pass,2.000000000,-0.013187573,1.055911168,8.999373848,1.480801399,2.000000000,1.999976307,-0.009735071,-0.032000000,-3.200000000,-0.096326207,-0.004867555,0.000000001,0
chirp_a0.040_d20,474,4.740000,selected_pass,2.000000000,-0.011694214,1.057820668,9.019282481,1.479776057,2.000000000,1.999978058,-0.009368376,0.000000000,3.200000000,-0.091551432,-0.004684205,0.000000001,0
chirp_a0.040_d20,475,4.750000,selected_pass,2.000000000,-0.010180621,1.059735036,9.039190647,1.478923238,2.000000000,1.999976682,-0.009657658,-0.032000000,-3.200000000,-0.096211029,-0.004828848,0.000000001,0
chirp_a0.040_d20,476,4.760000,selected_pass,2.000000000,-0.008649065,1.061681244,9.059095726,1.477898847,2.000000000,1.999978330,-0.009310146,0.000000000,3.200000000,-0.091473475,-0.004655090,0.000000001,0
chirp_a0.040_d20,477,4.770000,selected_pass,2.000000000,-0.007101858,1.063632469,9.079000313,1.477046678,2.000000000,1.999976894,-0.009613760,-0.032000000,-3.200000000,-0.096157304,-0.004806898,0.000000001,0
chirp_a0.040_d20,478,4.780000,selected_pass,2.000000000,-0.005541357,1.065615640,9.098901743,1.476022739,2.000000000,1.999978484,-0.009276995,0.000000000,3.200000000,-0.091435831,-0.004638514,0.000000001,0
chirp_a0.040_d20,479,4.790000,selected_pass,2.000000000,-0.003969956,1.067603914,9.118802663,1.475170888,2.000000000,1.999977014,-0.009588693,-0.032000000,-3.200000000,-0.096130534,-0.004794365,0.000000001,0
chirp_a0.040_d20,480,4.800000,selected_pass,2.000000000,-0.002390081,1.069624193,9.138700360,1.474147177,2.000000000,1.999978572,-0.009258023,0.000000000,3.200000000,-0.091416548,-0.004629028,0.000000001,0
chirp_a0.040_d20,481,4.810000,selected_pass,2.000000000,-0.000804194,1.071649622,9.158597533,1.473295491,2.000000000,1.999977083,-0.009574322,-0.032000000,-3.200000000,-0.096116495,-0.004787179,0.000000001,0
chirp_a0.040_d20,482,4.820000,selected_pass,2.000000000,0.000785222,1.073707088,9.178491420,1.472271901,2.000000000,1.999978622,-0.009247131,0.000000000,3.200000000,-0.091406234,-0.004623582,0.000000001,0
chirp_a0.040_d20,483,4.830000,selected_pass,2.000000000,0.002375656,1.075769731,9.198384770,1.471420304,2.000000000,1.999977122,-0.009566063,-0.032000000,-3.200000000,-0.096108862,-0.004783050,0.000000001,0
chirp_a0.040_d20,484,4.840000,selected_pass,2.000000000,0.003964579,1.077864425,9.218274770,1.470396779,2.000000000,1.999978651,-0.009240866,0.000000000,3.200000000,-0.091400554,-0.004620450,0.000000001,0
chirp_a0.040_d20,485,4.850000,selected_pass,2.000000000,0.005549446,1.079939051,9.238166870,1.469837670,2.000000000,1.999998301,-0.002607095,0.032000000,3.200000000,-0.010459470,-0.001303548,0.000000001,0
chirp_a0.040_d20,486,4.860000,selected_pass,2.000000000,0.007127703,1.081952955,9.258065209,1.470037483,2.000000000,1.999999713,0.001071602,0.000000000,-3.200000000,0.029046435,0.000535801,0.000000001,0
chirp_a0.040_d20,487,4.870000,selected_pass,2.000000000,0.008696785,1.083942156,9.277966036,1.470406069,2.000000000,1.999996046,0.003976731,0.032000000,3.200000000,0.059448541,0.001988367,0.000000001,0
chirp_a0.040_d20,488,4.880000,selected_pass,2.000000000,0.010254126,1.085885761,9.297871367,1.471144893,2.000000000,1.999992836,0.005352945,0.000000000,-3.200000000,0.069719777,0.002676476,0.000000000,0
chirp_a0.040_d20,489,4.890000,selected_pass,2.000000000,0.011797160,1.087814647,9.317778131,1.471827512,2.000000000,1.999988391,0.006814243,0.032000000,3.200000000,0.083186918,0.003407128,0.000000000,0
chirp_a0.040_d20,490,4.900000,selected_pass,2.000000000,0.013323328,1.089704644,9.337688624,1.472749940,2.000000000,1.999986789,0.007269471,0.000000000,-3.200000000,0.083630025,0.003634743,0.000000000,0
chirp_a0.040_d20,491,4.910000,selected_pass,2.000000000,0.014830078,1.091584520,9.357600077,1.473540391,2.000000000,1.999983466,0.008132414,0.032000000,3.200000000,0.091379797,0.004066218,0.000000000,0
chirp_a0.040_d20,492,4.920000,selected_pass,2.000000000,0.016314875,1.093428702,9.377514866,1.474526509,2.000000000,1.999983225,0.008191443,0.000000000,-3.200000000,0.088486620,0.004095733,0.000000000,0
chirp_a0.040_d20,493,4.930000,selected_pass,2.000000000,0.017775201,1.095265027,9.397430382,1.475354849,2.000000000,1.999980697,0.008787025,0.032000000,3.200000000,0.094281818,0.004393527,0.000000000,0
chirp_a0.040_d20,494,4.940000,selected_pass,2.000000000,0.019208560,1.097067278,9.417349010,1.476363708,2.000000000,1.999981241,0.008662324,0.000000000,-3.200000000,0.090237750,0.004331175,0.000000000,0
chirp_a0.040_d20,495,4.950000,selected_pass,2.000000000,0.020612485,1.098862851,9.437268242,1.477205841,2.000000000,1.999979163,0.009129498,0.032000000,3.200000000,0.095350957,0.004564765,0.000000000,0
chirp_a0.040_d20,496,4.960000,selected_pass,2.000000000,0.021984539,1.100625206,9.457190440,1.478223174,2.000000000,1.999980136,0.008913688,0.000000000,-3.200000000,0.090899546,0.004456859,0.000000000,0
chirp_a0.040_d20,497,4.970000,selected_pass,2.000000000,0.023322323,1.102381520,9.477113172,1.479070591,2.000000000,1.999978306,0.009315363,0.032000000,3.200000000,0.095767083,0.004657698,0.000000000,0
chirp_a0.040_d20,498,4.980000,selected_pass,2.000000000,0.024623477,1.104105085,9.497038763,1.480091272,2.000000000,1.999979515,0.009051939,0.000000000,-3.200000000,0.091165771,0.004525985,0.000000000,0
chirp_a0.040_d20,499,4.990000,selected_pass,2.000000000,0.025885688,1.105822960,9.516964846,1.480940849,2.000000000,1.999977822,0.009418681,0.032000000,3.200000000,0.095940586,0.004709358,0.000000000,0
chirp_a0.040_d20,500,5.000000,selected_pass,2.000000000,0.027106689,1.107508347,9.536893703,1.481962951,2.000000000,1.999979163,0.009129434,0.000000000,-3.200000000,0.091281020,0.004564733,0.000000000,0
chirp_a0.040_d20,501,5.010000,selected_pass,2.000000000,0.028284271,1.109188242,9.556823024,1.482813481,2.000000000,1.999977547,0.009476974,0.032000000,3.200000000,0.096018597,0.004738505,0.000000000,0
chirp_a0.040_d20,502,5.020000,selected_pass,2.000000000,0.029416281,1.110835793,9.576755044,1.483836233,2.000000000,1.999978962,0.009173381,0.000000000,-3.200000000,0.091334785,0.004586706,0.000000000,0
chirp_a0.040_d20,503,5.030000,selected_pass,2.000000000,0.030500627,1.112477966,9.596687509,1.484687214,2.000000000,1.999977389,0.009510161,0.032000000,3.200000000,0.096056272,0.004755098,0.000000000,0
chirp_a0.040_d20,504,5.040000,selected_pass,2.000000000,0.031535287,1.114087875,9.616622605,1.485710285,2.000000000,1.999978847,0.009198474,0.000000000,-3.200000000,0.091361578,0.004599253,0.000000000,0
chirp_a0.040_d20,505,5.050000,selected_pass,2.000000000,0.032518307,1.115692469,9.636558130,1.486561495,2.000000000,1.999977299,0.009529154,0.032000000,3.200000000,0.096075572,0.004764595,0.000000000,0
chirp_a0.040_d20,506,5.060000,selected_pass,2.000000000,0.033447809,1.117264844,9.656496222,1.487584730,2.000000000,1.999978781,0.009212861,0.000000000,-3.200000000,0.091375631,0.004606447,0.000000000,0
chirp_a0.040_d20,507,5.070000,selected_pass,2.000000000,0.034321994,1.118831942,9.676434729,1.488436061,2.000000000,1.999977247,0.009540058,0.032000000,3.200000000,0.096085896,0.004770047,0.000000000,0
chirp_a0.040_d20,508,5.080000,selected_pass,2.000000000,0.035139144,1.120341517,9.696377658,1.489751823,2.000000000,1.999934589,0.016175237,0.064000000,3.200000000,0.177028417,0.008087707,0.000000000,0
chirp_a0.040_d20,509,5.090000,selected_pass,2.000000000,0.035897631,1.121752803,9.716327786,1.491826521,2.000000000,1.999901443,0.019854934,0.032000000,-3.200000000,0.216535385,0.009927630,0.000000000,0
chirp_a0.040_d20,510,5.100000,selected_pass,2.000000000,0.036595913,1.123101901,9.736282220,1.494070001,2.000000000,1.999870483,0.022760772,0.064000000,3.200000000,0.246938282,0.011380632,0.000000000,0
chirp_a0.040_d20,511,5.110000,selected_pass,2.000000000,0.037232545,1.124367855,9.756242101,1.496683725,2.000000000,1.999854339,0.024137557,0.032000000,-3.200000000,0.257210109,0.012069071,0.000000000,0
chirp_a0.040_d20,512,5.120000,selected_pass,2.000000000,0.037806177,1.125581617,9.776205226,1.499241250,2.000000000,1.999836163,0.025599250,0.064000000,3.200000000,0.270677693,0.012799975,0.000000000,0
chirp_a0.040_d20,513,5.130000,selected_pass,2.000000000,0.038315563,1.126718942,9.796172851,1.502038587,2.000000000,1.999830279,0.026054824,0.032000000,-3.200000000,0.271121134,0.013027780,0.000000000,0
chirp_a0.040_d20,514,5.140000,selected_pass,2.000000000,0.038759556,1.127808672,9.816143131,1.504703950,2.000000000,1.999818847,0.026917986,0.064000000,3.200000000,0.278871158,0.013459399,0.000000000,0
chirp_a0.040_d20,515,5.150000,selected_pass,2.000000000,0.039137120,1.128825154,9.836117273,1.507564984,2.000000000,1.999818049,0.026977230,0.032000000,-3.200000000,0.275978171,0.013489024,0.000000000,0
chirp_a0.040_d20,516,5.160000,selected_pass,2.000000000,0.039447326,1.129796302,9.856093672,1.510268240,2.000000000,1.999809924,0.027572929,0.064000000,3.200000000,0.281773512,0.013786901,0.000000000,0
chirp_a0.040_d20,517,5.170000,selected_pass,2.000000000,0.039689358,1.130695812,9.876073424,1.513152016,2.000000000,1.999811638,0.027448365,0.032000000,-3.200000000,0.277729553,0.013724613,0.000000000,0
chirp_a0.040_d20,518,5.180000,selected_pass,2.000000000,0.039862515,1.131551160,9.896055116,1.515869068,2.000000000,1.999805170,0.027915594,0.064000000,3.200000000,0.282842843,0.013958250,0.000000000,0
chirp_a0.040_d20,519,5.190000,selected_pass,2.000000000,0.039966213,1.132335719,9.916039712,1.518761319,2.000000000,1.999808170,0.027699876,0.032000000,-3.200000000,0.278391494,0.013850381,0.000000000,0
chirp_a0.040_d20,520,5.200000,selected_pass,2.000000000,0.039999988,1.133076746,9.936025970,1.521483656,2.000000000,1.999802566,0.028101571,0.064000000,3.200000000,0.283259078,0.014051248,0.000000000,0
chirp_a0.040_d20,521,5.210000,selected_pass,2.000000000,0.039963496,1.133747443,9.956014712,1.524379257,2.000000000,1.999806249,0.027838212,0.032000000,-3.200000000,0.278657803,0.013919556,0.000000000,0
chirp_a0.040_d20,522,5.220000,selected_pass,2.000000000,0.039856517,1.134374955,9.976004856,1.527103755,2.000000000,1.999801110,0.028204954,0.064000000,3.200000000,0.283432645,0.014102945,0.000000000,0
chirp_a0.040_d20,523,5.230000,selected_pass,2.000000000,0.039678956,1.134932391,9.995997077,1.530000778,2.000000000,1.999805168,0.027915758,0.032000000,-3.200000000,0.278773099,0.013958332,0.000000000,0
chirp_a0.040_d20,524,5.240000,selected_pass,2.000000000,0.039430843,1.135446833,10.015990451,1.532726228,2.000000000,1.999800287,0.028263285,0.064000000,3.200000000,0.283510692,0.014132113,0.000000000,0
chirp_a0.040_d20,525,5.250000,selected_pass,2.000000000,0.039112336,1.135891340,10.035985501,1.535623901,2.000000000,1.999804554,0.027959732,0.032000000,-3.200000000,0.278826892,0.013980322,0.000000000,0
chirp_a0.040_d20,526,5.260000,selected_pass,2.000000000,0.038723720,1.136292962,10.055981459,1.538349804,2.000000000,1.999799817,0.028296493,0.064000000,3.200000000,0.283548388,0.014148719,0.000000000,0
chirp_a0.040_d20,527,5.270000,selected_pass,2.000000000,0.038265409,1.136624726,10.075978698,1.541247796,2.000000000,1.999804203,0.027984842,0.032000000,-3.200000000,0.278853701,0.013992878,0.000000000,0
chirp_a0.040_d20,528,5.280000,selected_pass,2.000000000,0.037737946,1.136913665,10.095976602,1.543973927,2.000000000,1.999799548,0.028315499,0.064000000,3.200000000,0.283567700,0.014158222,0.000000000,0
chirp_a0.040_d20,529,5.290000,selected_pass,2.000000000,0.037142004,1.137132790,10.115975392,1.546872084,2.000000000,1.999804001,0.027999239,0.032000000,-3.200000000,0.278867763,0.014000077,0.000000000,0
chirp_a0.040_d20,530,5.300000,selected_pass,2.000000000,0.036478386,1.137309124,10.135974606,1.549598336,2.000000000,1.999799394,0.028326410,0.064000000,3.200000000,0.283578031,0.014163679,0.000000000,0
chirp_a0.040_d20,531,5.310000,selected_pass,2.000000000,0.035748021,1.137415668,10.155974313,1.552496582,2.000000000,1.999803885,0.028007512,0.032000000,-3.200000000,0.278875409,0.014004214,0.000000000,0
chirp_a0.040_d20,532,5.320000,selected_pass,2.000000000,0.034951969,1.137479442,10.175974203,1.555222900,2.000000000,1.999799305,0.028332686,0.064000000,3.200000000,0.283583722,0.014166817,0.000000000,0
chirp_a0.040_d20,533,5.330000,selected_pass,2.000000000,0.034091416,1.137473440,10.195974192,1.558121195,2.000000000,1.999803818,0.028012274,0.032000000,-3.200000000,0.278879663,0.014006595,0.000000000,0
chirp_a0.040_d20,534,5.340000,selected_pass,2.000000000,0.033167678,1.137424680,10.215974124,1.560847550,2.000000000,1.999799253,0.028336299,0.064000000,3.200000000,0.283586914,0.014168623,0.000000000,0
chirp_a0.040_d20,535,5.350000,selected_pass,2.000000000,0.032182191,1.137306154,10.235973764,1.563745874,2.000000000,1.999803780,0.028015016,0.032000000,-3.200000000,0.278882065,0.014007966,0.000000000,0
chirp_a0.040_d20,536,5.360000,selected_pass,2.000000000,0.031136520,1.137144877,10.255973104,1.566472250,2.000000000,1.999799224,0.028338380,0.064000000,3.200000000,0.283588725,0.014169664,0.000000000,0
chirp_a0.040_d20,537,5.370000,selected_pass,2.000000000,0.030032349,1.136913843,10.275971761,1.569370589,2.000000000,1.999803758,0.028016596,0.032000000,-3.200000000,0.278883433,0.014008756,0.000000000,0
chirp_a0.040_d20,538,5.380000,selected_pass,2.000000000,0.028871482,1.136665461,10.295970216,1.571804539,2.000000000,1.999885658,0.021385869,0.000000000,-3.200000000,0.197944614,0.010693138,0.000000000,0
chirp_a0.040_d20,539,5.390000,selected_pass,2.000000000,0.027655842,1.136440601,10.315968949,1.573479587,2.000000000,1.999921594,0.017709297,0.032000000,3.200000000,0.158440414,0.008854764,0.000000000,0
chirp_a0.040_d20,540,5.400000,selected_pass,2.000000000,0.026387466,1.136203055,10.335967536,1.574985875,2.000000000,1.999945197,0.014805741,0.000000000,-3.200000000,0.128039594,0.007402938,0.000000000,0
