time_s,dt_to_next_s,input_accel_x_mps2,input_steer_rad,command_steer_rad,gym_x_m,gym_y_m,gym_theta_rad,gym_speed_mps,model_x_m,model_y_m,model_theta_rad,model_speed_mps,accel_y_mps2,error_x_m,error_y_m,error_position_m,error_yaw_rad,error_speed_mps
17.14,0.00999999999999801,0.48503438,0.032,0.043221538,0.981454287,1.928148991,1.968029482,8.895011367,-2.765293173946136,-24.318715899822543,-1.4331700710809556,8.97425541094003,6.572471764,-3.746747460946136,-26.246864890822543,26.512940861647156,2.881985754098631,0.07924404394002948
17.15,0.010000000000001563,0.512958563,0.064,0.025481323,0.961123451,2.014770337,1.975062522,8.900140952,-2.751116136941973,-24.407355846859538,-1.4244689146761367,8.97910575474003,6.104623876,-3.7122395879419727,-26.42212618385954,26.681631787319144,2.8836538705034496,0.07896480274003004
17.16,0.010000000000001563,0.488567383,0.032,0.035278431,0.939792886,2.101202534,1.9817753,8.905026626,-2.7343033964135373,-24.49558378053266,-1.4070463039009435,8.98423534037003,5.712571589,-3.6740962824135375,-26.596786314532658,26.8493580138028,2.8943637032786427,0.07920871437003107
17.17,0.00999999999999801,0.510938772,0.0,0.017804265,0.917538629,2.18745323,1.98760216,8.910136014,-2.717797060156746,-24.583921361793596,-1.398335456761096,8.989121014200032,4.549097224,-3.635335689156746,-26.771374591793595,27.017071697483953,2.8972476904184905,0.07898500020003141
17.18,0.010000000000001563,0.486643634,0.032,0.02756823,0.894436291,2.273532315,1.992064192,8.91500245,-2.702366694510851,-24.672504243999597,-1.398335456761096,8.994230401920031,3.577935668,-3.596802985510851,-26.946036558999598,27.18503040196061,2.8927856584184903,0.07922795192003207
17.19,0.00999999999999801,0.503848537,0.0,0.011796328,0.87048913,2.359431644,1.995669916,8.920040935,-2.68507187677492,-24.760792598921896,-1.3896149306648884,8.999096838260032,2.728575135,-3.55556100677492,-27.120224242921896,27.352304785141357,2.8979004605146983,0.07905590326003242
17.2,0.010000000000001563,0.479890539,0.032,0.022202938,0.845754375,2.445158726,1.998247856,8.924839841,-2.668851706568664,-24.849335330330803,-1.3896149306648884,9.004135323630031,2.04045909,-3.514606081568664,-27.2944940563308,27.519844870559805,2.895322520514698,0.07929548263003028
17.21,0.00999999999999801,0.457071744,0.0,0.008574987,0.82024135,2.530706331,2.000281935,8.929410558,-2.6507673933870484,-24.937566124076945,-1.3808848363910562,9.008934229020031,1.461391265,-3.4710087433870482,-27.468272455076946,27.686709688278384,2.90201853578853,0.07952367102003066
17.22,0.010000000000001563,0.47054317,0.032,0.019024424,0.794010711,2.616085185,2.001567372,8.93411599,-2.6337567359799423,-25.026058188017288,-1.3808848363910562,9.01350494646003,0.999474689,-3.427767446979942,-27.642143373017287,27.853862926441977,2.90073309878853,0.07938895646002919
17.23,0.00999999999999801,0.448168843,0.0,0.029583631,0.767073252,2.701291876,2.002548742,8.938597678,-2.614882944243618,-25.11421882090499,-1.372145705381612,9.018210378160031,0.620423529,-3.381956196243618,-27.81551069690499,28.0203544417794,2.9084908597979737,0.07961270016003041
17.24,0.010000000000001563,0.457035784,0.032,0.017718068,0.739490209,2.786339382,2.002994191,8.943168036,-2.597081384184925,-25.202649350050745,-1.372145705381612,9.02269206659003,0.337197594,-3.336571593184925,-27.988988732050746,28.18716374946781,2.9080454107979747,0.0795240305900311
17.25,0.010000000000001563,0.435303732,0.0,0.027659875,0.711272114,2.871225338,2.00332335,8.947521074,-2.5774176169674083,-25.290730595184687,-1.3633977346993023,9.027262424430031,0.113911439,-3.288689730967408,-28.161955933184686,28.35332858994172,2.9164642224802844,0.07974135043003017
17.26,0.00999999999999801,0.439852009,0.032,0.018084598,0.682478853,2.955964164,2.0032808,8.951919594,-2.558824653184857,-25.3790899662807,-1.3633977346993023,9.031615461750032,-0.031962363,-3.241303506184857,-28.3350541302807,28.519841180924264,2.9165067724802842,0.07969586775003279
17.27,0.010000000000001563,0.418937046,0.0,0.02721585,0.653119108,3.04055386,2.003264895,8.956108964,-2.5383707302788285,-25.46708181666527,-1.354641197792246,9.036013981840032,-0.137472542,-3.1914898382788284,-28.50763567666527,28.68572640288747,2.9252792143873405,0.07990501784003179
17.28,0.00999999999999801,0.419428616,0.032,0.020001467,0.623250175,3.125009587,2.003000183,8.96030325,-2.51898617264959,-25.55535967206116,-1.354641197792246,9.040203352300033,-0.18109764,-3.14223634764959,-28.680369259061163,28.851988321441397,2.9255439263873404,0.07990010230003186
17.29,0.010000000000001563,0.399484785,0.0,0.028216801,0.592877906,3.209329147,2.002867322,8.964298098,-2.497742242440501,-25.643251440228116,-1.3458764355682145,9.044397638460032,-0.200674346,-3.090620148440501,-28.85258058722812,29.017638419493053,2.934441549611371,0.0800995404600311
17.3,0.00999999999999801,0.380489284,0.032,0.023403583,0.562056566,3.293527143,2.002576255,8.968102991,-2.477566223867613,-25.73143678275749,-1.3458764355682145,9.048392486310032,-0.167491111,-3.0396227898676127,-29.02496392575749,29.183691294903156,2.934732616611372,0.08028949531003171
17.31,0.010000000000001563,0.378059097,0.0,0.030663127,0.530788619,3.377600786,2.002492933,8.971883582,-2.455532966642271,-25.819216432363746,-1.3371039242826999,9.052197379150032,-0.127802374,-2.986321585642271,-29.196817218363744,29.349143978920655,2.943588449896886,0.08031379715003162
17.32,0.00999999999999801,0.360082387,0.032,0.037296941,0.499124345,3.461565422,2.002310687,8.975484406,-2.4345663135476086,-25.907296224711413,-1.3371039242826999,9.055977970120033,-0.046911997,-2.933690658547609,-29.368861646711412,29.515022874863675,2.9437706958968866,0.08049356412003306
17.33,0.010000000000001563,0.353947788,0.0,0.034590251,0.467062659,3.545417344,2.002384384,8.979023884,-2.411744693498323,-25.994951549011947,-1.3283241592398054,9.059578793990031,0.031631645,-2.878807352498323,-29.540368893011948,29.680312095866284,2.9524767639397806,0.08055490999003112
17.34,0.010000000000001563,0.337117571,0.032,0.040311875,0.434650173,3.629171352,2.00239697,8.982395059,-2.389988104997661,-26.082914351265735,-1.3283241592398054,9.063118271870032,0.142316343,-2.824638277997661,-29.712085703265736,29.846048620206624,2.952464177939781,0.0807232128700317
17.35,0.00999999999999801,0.327481263,0.064,0.040058428,0.401857931,3.712813075,2.00301861,8.985669872,-2.3663791860483148,-26.170433680456167,-1.3195375843545099,9.066489447580032,1.108259719,-2.7682371170483147,-29.883246755456167,30.01119080249375,2.9606291128250763,0.08081957558003161
17.36,0.010000000000001563,0.311909529,0.032,0.044695465,0.368656004,3.796327429,2.004819632,8.988788967,-2.3401608536688925,-26.25724082003488,-1.301947265961186,9.069764260210032,1.963295753,-2.7088168576688925,-30.053568249034882,30.175398145969652,2.9764184092184003,0.08097529321003272
17.37,0.00999999999999801,0.298941596,0.064,0.045566071,0.335083042,3.879726249,2.007364675,8.991778383,-2.314233016939279,-26.344169444936746,-1.2931543712466498,9.072883355500032,2.748509596,-2.649316058939279,-30.223895693936747,30.339788174905273,2.9826662609329366,0.08110497250003235
17.38,0.010000000000001563,0.284726924,0.032,0.048313037,0.301123391,3.96299988,2.010892845,8.994625653,-2.285713655392499,-26.43031389993163,-1.2755519267804647,9.075872771460032,3.433285252,-2.586837046392499,-30.39331377993163,30.50320062599941,2.9967405353991214,0.0812471184600323
17.39,0.00999999999999801,0.271188158,0.064,0.049939413,0.266806424,4.04615697,2.014980808,8.997337534,-2.2574817809744174,-26.516584631431773,-1.2667532427866044,9.078720040700032,4.059600569,-2.5242882049744173,-30.562741601431775,30.666809503723428,3.001451256392982,0.08138250670003266
17.4,0.010000000000001563,0.255688372,0.032,0.051336835,0.232108796,4.1291845,2.019881102,8.999894418,-2.2266785106294464,-26.601999638134405,-1.2491397455204762,9.081431922280032,4.597052498,-2.4587873066294463,-30.731184138134406,30.829390418092373,3.01416445965911,0.08153750428003192
17.41,0.010000000000001563,0.24353039,0.064,0.052562984,0.197053323,4.212088678,2.02518278,9.002329722,-2.196159734052879,-26.687545612601753,-1.2403358137409324,9.083988806000033,5.087120557,-2.393213057052879,-30.899634290601753,30.992174303029792,3.017666713438654,0.08165908400003197
17.42,0.00999999999999801,0.224920074,0.032,0.054103354,0.16161139,4.294853857,2.03115171,9.004578923,-2.1630919351973357,-26.772164787060397,-1.222712364395841,9.086424109900033,5.500074485,-2.3247033251973357,-31.067018644060397,31.15387444573435,3.0293212327837455,0.08184518690003273
17.43,0.010000000000001563,0.214225125,0.064,0.054687032,0.125801437,4.3774844,2.037389047,9.006721174,-2.1303056679093744,-26.856919500411653,-1.2139037427751023,9.088673310640033,5.876174922,-2.256107104909374,-31.234403900411653,31.315778870768536,3.0318925174044837,0.08195213664003198
17.44,0.00999999999999801,0.192628384,0.032,0.056878717,0.089591487,4.459962654,2.044173267,9.008647458,-2.094995023721997,-26.94067682689982,-1.196271490676729,9.090815561890032,6.186221108,-2.184586510721997,-31.40063948089982,31.476540121688615,3.0427405495028568,0.08216810389003193
17.45,0.010000000000001563,0.183468905,0.064,0.057086087,0.052997272,4.542291711,2.051116651,9.010482147,-2.059963018349818,-27.024574080143278,-1.1874587688950184,9.092741845730032,6.469002408,-2.1129602903498177,-31.56686579114328,31.637503331720836,3.044609887284568,0.08225969873003258
17.46,0.00999999999999801,0.159013576,0.032,0.059867917,0.015984918,4.624452412,2.058509203,9.012072282,-2.0224335481960867,-27.10740395512536,-1.1698189229715672,9.094576534780032,6.695829943,-2.0384184661960867,-31.73185636712536,31.797261805809686,3.0548571812080194,0.0825042527800317
17.47,0.010000000000001563,0.15145248,0.064,0.059894931,-0.021431287,4.706447045,2.065973082,9.013586807,-1.9851798993157381,-27.190377990352168,-1.1610027185690202,9.09616667054003,6.903817025,-1.9637486123157382,-31.89682503535217,31.957217587709994,3.056209506610566,0.08257986354003144
17.48,0.00999999999999801,0.124237714,0.032,0.063223399,-0.059286009,4.788255334,2.073808551,9.014829184,-1.9454579522835977,-27.27221535768989,-1.1433565397099772,9.097681195340032,7.064855172,-1.8861719432835977,-32.06047069168989,32.115906114764016,3.0660202164696093,0.08285201134003195
17.49,0.010000000000001563,0.118330211,0.064,0.063208493,-0.097565477,4.86987913,2.081646291,9.016012486,-1.9060090879899025,-27.354200991074165,-1.1345374944816027,9.098923572480032,7.214220824,-1.8084436109899025,-32.22408012107417,32.274785947292315,3.067001521697984,0.08291108648003309
17.5,0.010000000000001563,0.112703609,0.032,0.064105741,-0.136304858,4.95129844,2.089791964,9.017139523,-1.8641233289226025,-27.43498147100304,-1.1168862890468017,9.100106874590033,7.318627545,-1.7278184709226025,-32.386279911003044,32.432336997852936,3.076507054132785,0.08296735159003177
17.51,0.00999999999999801,0.083090724,0.064,0.067091715,-0.175490211,5.032514917,2.097884298,9.01797043,-1.8225074360671614,-27.515915295292324,-1.1080649484917613,9.101233910680033,7.42420864,-1.6470172250671613,-32.548430212292324,32.590074793165655,3.0772360606878255,0.0832634806800332
17.52,0.010000000000001563,0.07913976,0.096,0.068103409,-0.215179423,5.11349534,2.106566848,9.018761827,-1.7784876513375054,-27.595577365849866,-1.0904096032587307,9.102064817920033,8.367351984,-1.5633082283375055,-32.70907270584986,32.746410030618016,3.086208855920855,0.08330299092003202
17.53,0.00999999999999801,0.04687044,0.064,0.071323572,-0.25542894,5.194205772,2.116390388,9.019230532,-1.7314091590431364,-27.673478643112258,-1.0638972785800394,9.102856215520033,9.180431421,-1.4759802190431364,-32.86768441511226,32.90080844627408,3.102897640599547,0.08362568352003308
17.54,0.010000000000001563,0.04464175,0.096,0.071377957,-0.296226294,5.274645793,2.126893871,9.019676949,-1.683907330845607,-27.751131632675275,-1.0462391377060305,9.103324919920032,9.90156113,-1.387681036845607,-33.02577742567527,33.05491844234778,3.1100522984735557,0.08364797092003151
17.55,0.00999999999999801,0.009787874,0.064,0.073454981,-0.337609697,5.354788938,2.138305019,9.019774828,-1.633428789606939,-27.826887095748955,-1.0197236451892486,9.103771337420032,10.514688965,-1.295819092606939,-33.18167603374896,33.206968719373265,3.125156642990337,0.08399650942003234
17.56,0.010000000000001563,0.00932246,0.096,0.072794406,-0.379571606,5.434631769,2.150185126,9.019868053,-1.5825400677773578,-27.90237270342673,-1.002064088828328,9.103869216160032,11.054854877,-1.2029684617773577,-33.337004472426734,33.358702017833835,3.1309360923512584,0.08400116316003192
17.57,0.00999999999999801,-0.112302451,0.064,0.073588942,-0.42215167,5.514140801,2.162801239,9.018745028,-1.5287631471350827,-27.975828033573322,-0.9755475253290138,9.103962440760032,11.535658289,-1.1066114771350826,-33.48996883457332,33.50824676854967,-3.138348764329014,0.08521741276003247
17.58,0.010000000000001563,-0.090942525,0.096,0.07257728,-0.465343339,5.59330766,2.175744118,9.017835603,-1.4745930209504292,-28.048989313824926,-0.9578887824183209,9.102839416250033,11.950191366,-1.009249681950429,-33.64229697382493,33.65743202615949,-3.1336329004183208,0.08500381325003303
17.59,0.010000000000001563,-0.073645257,0.064,0.07194166,-0.50919132,5.672103465,2.189265444,9.01709915,-1.4176344458900725,-28.119986328991185,-0.9313766785569992,9.101929991000032,12.271571959,-0.9084431258900725,-33.79208979399119,33.80429856627912,-3.1206421225569994,0.08483084100003246
17.6,0.00999999999999801,-0.224422216,0.096,0.070832517,-0.553688976,5.75051706,2.202983776,9.014854928,-1.3602983226281526,-28.190670106842756,-0.9137215032493082,9.101193538430032,12.609156301,-0.8066093466281526,-33.94118716684275,33.95077031427592,-3.116705279249308,0.08633861043003144
17.61,0.010000000000001563,-0.181737111,0.064,0.071205048,-0.59887734,5.828511162,2.217197761,9.013037557,-1.300276056378754,-28.259065813958344,-0.8872161371630805,9.098949316270032,12.852887121,-0.7013987163787541,-34.08757697595834,34.094792333305435,-3.1044138981630804,0.08591175927003114
17.62,0.00999999999999801,-0.328794594,0.096,0.067618254,-0.644749925,5.90607513,2.231530953,9.009749611,-1.2398990108007641,-28.327123376787558,-0.8695677921378904,9.097131945160031,13.125571652,-0.5951490858007642,-34.23319850678756,34.23837149222275,-3.1010987451378904,0.08738233416003105
17.63,0.010000000000001563,-0.266257862,0.064,0.068153762,-0.691347171,5.98317114,2.246289835,9.007087032,-1.1769484591099806,-28.39277042060738,-0.8430757760740137,9.093843999220033,13.303579755,-0.4856012881099806,-34.37594156060738,34.37937123900476,-3.0893656110740135,0.08675696722003323
17.64,0.00999999999999801,-0.414400769,0.096,0.062879729,-0.738661842,6.059788929,2.26110364,9.002943025,-1.1136659352126868,-28.458058142178928,-0.8254381540888271,9.091181420600032,13.523956371,-0.3750040932126868,-34.51784707117893,34.519884045274864,-3.086541794088827,0.08823839560003144
17.65,0.010000000000001563,-0.335581743,0.064,0.063628643,-0.786732924,6.135890037,2.276286365,8.999587207,-1.0479273439712486,-28.520820759647783,-0.7989647165546092,9.087037412910032,13.648111719,-0.2611944199712487,-34.656710796647786,34.657695044066436,-3.075251081554609,0.08745020591003261
17.66,0.010000000000001563,-0.487622061,0.032,0.056538707,-0.835529072,6.211479346,2.291137294,8.994710987,-0.9818798337004528,-28.583205761639707,-0.7813409703309873,9.083681595480032,12.931417173,-0.1463507617004528,-34.79468510763971,34.79499289100739,-3.072478264330987,0.08897060848003235
17.67,0.00999999999999801,-0.394876345,0.064,0.057780585,-0.885019959,6.286562754,2.305052337,8.990762223,-0.9160759582842192,-28.645789266285355,-0.7725384604070147,9.078805374870031,12.262243722,-0.031055999284219205,-34.93235202028536,34.93236582518032,-3.0775907974070145,0.0880431518700302
17.68,0.010000000000001563,-0.319770864,0.032,0.061306387,-0.935246088,6.361113232,2.318409326,8.987564515,-0.848467122994637,-28.706350959079696,-0.7549312577570833,9.074856611420032,11.608503279,0.08677896500536297,-35.067464191079694,35.06757156378845,-3.073340583757083,0.08729209642003077
17.69,0.00999999999999801,-0.49190907,0.064,0.052948352,-0.986190246,6.435125622,2.330964508,8.982645424,-0.781093107735358,-28.767121755005075,-0.7461364884526356,9.071658902780031,11.118038969,0.20509713826464204,-35.20224737700507,35.20284484566531,-3.0771009964526357,0.08901347878003207
17.7,0.010000000000001563,-0.398347965,0.032,0.057624417,-1.037877339,6.508566664,2.343146991,8.978661944,-0.7119676742928635,-28.825828654261443,-0.7285440896209847,9.066739812080032,10.617717669,0.32590966470713656,-35.33439531826144,35.3358983134252,-3.0716910806209845,0.08807786808003115
17.71,0.00999999999999801,-0.572751767,0.064,0.049009155,-1.090283939,6.58143621,2.354691905,8.972934427,-0.6430786437608033,-28.88474566682462,-0.7197575688108562,9.06275633243003,10.269886953,0.44720529523919683,-35.46618187682462,35.469001247513205,-3.0744494738108563,0.08982190543003021
17.72,0.010000000000001563,-0.463814381,0.032,0.054399059,-1.143429351,6.65370436,2.366011359,8.968296283,-0.5725018258424384,-28.941551184662693,-0.7021832232435137,9.05702881476003,9.890783836,0.5709275251575616,-35.59525554466269,35.59983392557924,-3.0681945822435135,0.08873253176003004
17.73,0.00999999999999801,-0.642862359,0.064,0.045488213,-1.197285997,6.725374836,2.376822978,8.961867659,-0.5021620636525861,-28.99856909480732,-0.6934064326530747,9.05239067095003,9.655557796,0.695123933347414,-35.72394393080732,35.73070622383747,-3.0702294106530745,0.09052301195003132
17.74,0.010000000000001563,-0.520589938,0.032,0.051261603,-1.251869318,6.796420097,2.38752496,8.95666176,-0.43019882025786765,-29.053431109130464,-0.6758528743582319,9.045962047360032,9.37115504,0.8216704977421323,-35.84985120613047,35.859266221000034,-3.063377834358232,0.08930028736003237
17.75,0.010000000000001563,-0.691838898,0.064,0.04200061,-1.30714958,6.86684738,2.397816867,8.949743371,-0.35847264038748916,-29.108508664731627,-0.667087086023932,9.040756147980032,9.217495491,0.9486769396125108,-35.975356044731626,35.98786226606077,-3.064903953023932,0.09101277698003152
17.76,0.00999999999999801,-0.560251139,0.032,0.047914054,-1.363139986,6.936631172,2.408083117,8.944140859,-0.28518749458310133,-29.161389208095674,-0.6495565713555491,9.033837759000031,9.001839099,1.0779524914168985,-36.098020380095676,36.11411160385307,-3.057639688355549,0.08969690000003006
17.77,0.010000000000001563,-0.453691373,0.064,0.054672779,-1.419818478,7.005791733,2.417937168,8.939603946,-0.21213793425711408,-29.21448978894253,-0.6408027273942185,9.028235247610032,8.780434279,1.207680543742886,-36.22028152194253,36.24040957031952,-3.0587398953942184,0.08863130161003241
17.78,0.00999999999999801,-0.641498396,0.032,0.044169202,-1.477194669,7.074303176,2.427778223,8.933188962,-0.13758247674682322,-29.265362996946674,-0.6232941909329499,9.023698333880033,8.655146516,1.3396121922531767,-36.33966617294667,36.36434927764881,-3.0510724139329497,0.09050937188003338
17.79,0.010000000000001563,-0.519485401,0.064,0.050874425,-1.535235654,7.142175985,2.437298376,8.927994108,-0.06325087963396778,-29.316467667320957,-0.6145505689516075,9.017283349920033,8.507286945,1.4719847743660324,-36.45864365232096,36.48834658000947,-3.0518489449516077,0.08928924192003329
17.8,0.00999999999999801,-0.664964549,0.032,0.039947652,-1.593951515,7.209387205,2.446871898,8.921344462,0.012518916566320565,-29.36530604503303,-0.5970639150753625,9.012088495910033,8.426841063,1.6064704315663207,-36.57469325003303,36.609956754706886,-3.0439358130753624,0.09074403391003294
17.81,0.010000000000001563,-0.538488292,0.064,0.046460769,-1.653310487,7.275950535,2.456170826,8.915959579,0.08806665693572038,-29.414380169034935,-0.5883316603169493,9.005438850420035,8.317408092,1.7413771439357204,-36.690330704034935,36.73163162083697,-3.0445024863169494,0.08947927142003387
17.82,0.00999999999999801,-0.619464841,0.032,0.035048833,-1.713324145,7.341845922,2.465546042,8.909764931,0.16498819990112812,-29.461154248801225,-0.5708681666650053,9.000053967500033,8.241125733,1.8783123449011283,-36.803000170801226,36.85090065163948,-3.0364142086650054,0.0902890365000335
17.83,0.010000000000001563,-0.501642628,0.064,0.041308656,-1.773962704,7.407090217,2.474653569,8.904748505,0.24169447389414933,-29.50817147025942,-0.5621473565394526,8.993859319090035,8.14041,2.015657177894149,-36.91526168725942,36.9702504630093,-3.0368009255394526,0.0891108140900343
17.84,0.010000000000001563,-0.533679178,0.032,0.029393012,-1.835238519,7.471665049,2.483832731,8.899411713,0.3197148835696245,-29.552859837938026,-0.5447059674534644,8.988842892810034,8.05002954,2.1549534025696246,-37.024524886938025,37.087184677065196,-3.0285386984534646,0.08943117981003468
17.85,0.00999999999999801,-0.432173399,0.064,0.035392811,-1.89712321,7.535589415,2.492733802,8.895089979,0.39753123822056974,-29.597800878231286,-0.5359956085343565,8.983506101030033,7.945460812,2.2946544482205695,-37.13339029323129,37.20422171886118,-3.0287294105343565,0.0884161220300328
17.86,0.010000000000001563,-0.349974018,0.032,0.04226532,-1.959632004,7.598848673,2.501671478,8.891590239,0.47660501007183764,-29.64038715299077,-0.5185736288011134,8.979184367040034,7.802148564,2.4362370140718377,-37.23923582599077,37.3188415641816,-3.0202451068011134,0.08759412804003475
17.87,0.00999999999999801,-0.340832004,0.064,0.028764051,-2.022737574,7.661463598,2.510298858,8.888181919,0.5554920948088001,-29.68323817421124,-0.5098717416223124,8.975684626860033,7.693140085,2.5782296688088002,-37.34470177221124,37.43359478704287,-3.0201705996223125,0.08750270786003256
17.88,0.010000000000001563,-0.276005757,0.032,0.035407115,-2.086450551,7.723416132,2.518961743,8.885421861,0.6355852590847877,-29.723711797942798,-0.4924640480367972,8.972276306820033,7.555020995,2.7220358100847877,-37.447127929942795,37.54593012768342,-3.0114257910367974,0.08685444582003399
17.89,0.00999999999999801,-0.216259989,0.0,0.02151379,-2.150726624,7.784748705,2.526975943,8.883259261,0.7155057744050588,-29.7644592951088,-0.4837684983972306,8.969516249250033,6.554964677,2.8662323984050584,-37.5492080001088,37.65844273993684,-3.0107444413972306,0.08625698825003347
17.9,0.010000000000001563,-0.175127339,0.032,0.02817137,-2.215522283,7.845503499,2.533767436,8.881507988,0.7948987025954669,-29.806173147692096,-0.4837684983972306,8.967353649360033,5.681687222,3.010420985595467,-37.651676646692096,37.7718332731888,-3.017535934397231,0.08584566136003424
17.91,0.010000000000001563,-0.075513686,0.0,0.015324616,-2.280848813,7.905668624,2.539779981,8.880752851,0.8751308936317465,-29.84620460666786,-0.4750772314117775,8.965602375970033,4.866123241,3.1559797066317463,-37.75187323066786,37.88356029114856,-3.0148572124117776,0.08484952497003206
17.92,0.00999999999999801,-0.061150983,0.032,0.022927049,-2.346677041,7.965274252,2.544774455,8.880141341,0.9548548184870511,-29.887212183902335,-0.4750772314117775,8.964847239110032,4.172749176,3.301531859487051,-37.852486435902335,37.996195098975086,-3.0198516864117777,0.08470589811003215
17.93,0.010000000000001563,-0.049520066,0.0,0.011580972,-2.41300891,8.024310588,2.549202018,8.87964614,1.0354144595919175,-29.926536401148095,-0.466387841516299,8.964235729280032,3.555522537,3.448423369591917,-37.9508469891481,38.1071963142092,-3.015589859516299,0.08458958928003213
17.94,0.00999999999999801,0.020082728,0.032,0.019657451,-2.47981103,8.082812077,2.552812581,8.879846968,1.1154806550190566,-29.966844125810017,-0.466387841516299,8.963740528620033,3.021751387,3.5952916850190566,-38.04965620281001,38.21913734573827,-3.019200422516299,0.08389356062003195
17.95,0.010000000000001563,0.019127795,0.0,0.02831135,-2.547084224,8.140774267,2.556029177,8.880038246,1.196372619010388,-30.005463862422197,-0.45769913066079404,8.963941355900033,2.553814532,3.743456843010388,-38.146238129422194,38.32947889760654,-3.013728307660794,0.08390310990003336
17.96,0.00999999999999801,0.060827882,0.032,0.018107279,-2.614792419,8.198233919,2.558595025,8.880646525,1.2767864483306026,-30.04507461826718,-0.45769913066079404,8.964132633850033,2.165504958,3.891578867330603,-38.24330853726718,38.440799080628736,-3.016294155660794,0.0834861088500336
17.97,0.010000000000001563,0.057935517,0.0,0.026610658,-2.682934165,8.255188032,2.560922046,8.88122588,1.358016320373512,-30.082992555858564,-0.44900984226232366,8.964740912670033,1.828424986,4.040950485373512,-38.33818058785856,38.5505560480325,-3.0099318882623236,0.08351503267003224
17.98,0.00999999999999801,0.109156827,0.032,0.018080815,-2.751473863,8.311675776,2.562736793,8.882317448,1.4387802499663387,-30.12190739910826,-0.44900984226232366,8.965320267840033,1.554900227,4.190254112966339,-38.43358317510826,38.66133139467905,-3.0117466352623237,0.08300281984003277
17.99,0.010000000000001563,0.10396642,0.0,0.026216196,-2.820410365,8.367695501,2.564434737,8.883357112,1.5203495601292296,-30.159123960617958,-0.44031916845445496,8.966411836110034,1.320538098,4.3407599251292295,-38.52681946161796,38.770581818638114,-3.004753905454455,0.083054724110033
18.0,0.010000000000001563,0.163542996,0.032,0.019416589,-2.889709389,8.423287545,2.565729109,8.884992542,1.6014658291807116,-30.197343553098843,-0.44031916845445496,8.967451500310034,1.13687568,4.491175218180712,-38.62063109809884,38.88089249561846,-3.006048277454455,0.08245895831003303
18.01,0.00999999999999801,0.155766527,0.0,0.027040733,-2.959370772,8.478450584,2.567001795,8.886550207,1.6833774835763227,-30.23385951531489,-0.43162616524434183,8.969086930270034,0.982395864,4.642748255576323,-38.71231009931489,38.989717421266015,-2.9986279602443418,0.08253672327003336
18.02,0.010000000000001563,0.148359828,0.032,0.022007524,-3.029359108,8.533222904,2.567966158,8.888033806,1.7648495765835728,-30.271384803341345,-0.43162616524434183,8.970644595540033,0.887291745,4.794208684583573,-38.80460770734135,39.09964214966669,-2.9995923232443418,0.08261078954003409
18.03,0.00999999999999801,0.215496692,0.0,0.029026049,-3.099675817,8.587602776,2.568990907,8.890188773,1.847104199345023,-30.307199656388363,-0.42293014053143985,8.972128193820033,0.79102393,4.9467800163450235,-38.89480243238836,39.20811508839253,-2.9919210475314397,0.08193942082003325
18.04,0.010000000000001563,0.205249824,0.032,0.035676999,-3.170290276,8.641630092,2.569769088,8.892241271,1.9289299849494403,-30.344028759321965,-0.42293014053143985,8.974283160740033,0.746785511,5.099220260949441,-38.985658851321965,39.317726833342434,-2.99269922853144,0.08204188974003301
18.05,0.00999999999999801,0.27859434,0.0,0.032122609,-3.241205528,8.695302093,2.570660499,8.895027214,2.011529110300756,-30.37914216962115,-0.41423031321373927,8.976335658980034,0.694501795,5.2527346383007565,-39.07444426262115,39.42592314218009,-2.9848908122137394,0.0813084449800332
18.06,0.010000000000001563,0.26534718,0.032,0.03809961,-3.312393143,8.748657693,2.571351786,8.897680686,2.093713606453358,-30.41527622182614,-0.41423031321373927,8.979121602380033,0.688161643,5.4061067494533575,-39.16393391482614,39.535297012560235,-2.9855820992137394,0.08144091638003381
18.07,0.00999999999999801,0.344110679,0.064,0.036321211,-3.383873388,8.801671746,2.572518828,8.901121793,2.176662634449399,-30.449689199974916,-0.40552550469842075,8.981775074180034,1.523784679,5.5605360224494,-39.251360945974916,39.64327051301598,-2.978044332698421,0.08065328118003379
18.08,0.010000000000001563,0.327748216,0.032,0.041396205,-3.4556663,8.854318441,2.574737231,8.904399275,2.260624995819823,-30.481633479871114,-0.3880993536398698,8.985216180970033,2.264476169,5.716291295819823,-39.33595192087111,39.749127030662564,-2.9628365846398697,0.08081690597003366
18.09,0.010000000000001563,0.411112426,0.064,0.040023573,-3.527748069,8.906631877,2.577576072,8.908510399,2.3445047435387623,-30.51389015346023,-0.3793883351801419,8.988493663130033,2.928677978,5.872252812538762,-39.42052203046023,39.85550037633915,-2.9569644071801418,0.07998326413003198
18.1,0.00999999999999801,0.39156403,0.032,0.043323733,-3.600128965,8.958599502,2.58127862,8.91242604,2.4293400249014367,-30.54365200331978,-0.3619485015793025,8.992604787390034,3.510101999,6.029468989901437,-39.502251505319784,39.95975938728513,-2.9432271215793024,0.08017874739003439
18.11,0.010000000000001563,0.372945161,0.064,0.04195886,-3.672786733,9.010245325,2.585440854,8.916155491,2.5141072874903676,-30.57372982899366,-0.35323001200858606,8.996520427690033,4.048593301,6.186894020490367,-39.58397515399366,40.064557237198656,-2.938670866008586,0.08036493669003342
