run_id,step,time_s,wall_time_s,profile_status,command_speed_mps,command_steer_rad,x_m,y_m,theta_rad,speed_mps,vx_mps,vy_mps,steer_rad,steer_vel_radps,yaw_rate_radps,slip_angle_rad,accel_x_mps2,collision
upstream_gym_ros_bag_v2,40,0.156426,0.156426,rosbag_export,2.000000000,0.012609382,0.732561153,0.169544342,1.378521576,1.321721289,1.321721289,0.000000000,0.012609382,0.000000000,0.062761440,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,41,0.160017,0.160017,rosbag_export,2.000000000,0.013139267,0.735017802,0.182695325,1.379203179,1.353973442,1.353973442,0.000000000,0.013139267,0.147536915,0.058304193,0.000000000,8.980040696,0
upstream_gym_ros_bag_v2,42,0.164451,0.164451,rosbag_export,2.000000000,0.013139267,0.735017802,0.182695325,1.379203179,1.353973442,1.353973442,0.000000000,0.013139267,0.000000000,0.058304193,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,43,0.168245,0.168245,rosbag_export,2.000000000,0.013666675,0.737536407,0.196155033,1.379746278,1.384692005,1.384692005,0.000000000,0.013666675,0.139012963,0.065593390,0.000000000,8.096712811,0
upstream_gym_ros_bag_v2,44,0.172349,0.172349,rosbag_export,2.000000000,0.013666675,0.737536407,0.196155033,1.379746278,1.384692005,1.384692005,0.000000000,0.013666675,0.000000000,0.065593390,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,45,0.176368,0.176368,rosbag_export,2.000000000,0.013666675,0.737536407,0.196155033,1.379746278,1.384692005,1.384692005,0.000000000,0.013666675,0.000000000,0.065593390,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,46,0.180120,0.180120,rosbag_export,2.000000000,0.014169146,0.740090908,0.209913098,1.380457217,1.413949900,1.413949900,0.000000000,0.014169146,0.133938076,0.061193737,0.000000000,7.798951811,0
upstream_gym_ros_bag_v2,47,0.184484,0.184484,rosbag_export,2.000000000,0.014169146,0.740090908,0.209913098,1.380457217,1.413949900,1.413949900,0.000000000,0.014169146,0.000000000,0.061193737,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,48,0.188411,0.188411,rosbag_export,2.000000000,0.014728521,0.742701136,0.223951320,1.381027020,1.441816582,1.441816582,0.000000000,0.014728521,0.142460836,0.068192080,0.000000000,7.097051239,0
upstream_gym_ros_bag_v2,49,0.192375,0.192375,rosbag_export,2.000000000,0.014728521,0.742701136,0.223951320,1.381027020,1.441816582,1.441816582,0.000000000,0.014728521,0.000000000,0.068192080,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,50,0.196460,0.196460,rosbag_export,2.000000000,0.015174003,0.742701136,0.223951320,1.381027020,1.441816582,1.441816582,0.000000000,0.015174003,0.109076957,0.068192080,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,51,0.200152,0.200152,rosbag_export,2.000000000,0.015174003,0.745340944,0.238260732,1.381764824,1.468358204,1.468358204,0.000000000,0.015174003,0.000000000,0.063825932,0.000000000,7.187734329,0
upstream_gym_ros_bag_v2,52,0.204427,0.204427,rosbag_export,2.000000000,0.015174003,0.745340944,0.238260732,1.381764824,1.468358204,1.468358204,0.000000000,0.015174003,0.000000000,0.063825932,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,53,0.208547,0.208547,rosbag_export,2.000000000,0.015791163,0.748030796,0.252824389,1.382359000,1.493637771,1.493637771,0.000000000,0.015791163,0.149800618,0.070576440,0.000000000,6.136006407,0
upstream_gym_ros_bag_v2,54,0.212282,0.212282,rosbag_export,2.000000000,0.015791163,0.748030796,0.252824389,1.382359000,1.493637771,1.493637771,0.000000000,0.015791163,0.000000000,0.070576440,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,55,0.216409,0.216409,rosbag_export,2.000000000,0.015791163,0.748030796,0.252824389,1.382359000,1.493637771,1.493637771,0.000000000,0.015791163,0.000000000,0.070576440,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,56,0.220026,0.220026,rosbag_export,2.000000000,0.016295031,0.750744475,0.267634590,1.383121410,1.517715295,1.517715295,0.000000000,0.016295031,0.139321972,0.066227265,0.000000000,6.657555221,0
upstream_gym_ros_bag_v2,57,0.224437,0.224437,rosbag_export,2.000000000,0.016295031,0.750744475,0.267634590,1.383121410,1.517715295,1.517715295,0.000000000,0.016295031,0.000000000,0.066227265,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,58,0.228429,0.228429,rosbag_export,2.000000000,0.016822061,0.753503020,0.282675533,1.383737858,1.540647933,1.540647933,0.000000000,0.016822061,0.132034610,0.072763948,0.000000000,5.745218857,0
upstream_gym_ros_bag_v2,59,0.232450,0.232450,rosbag_export,2.000000000,0.016822061,0.753503020,0.282675533,1.383737858,1.540647933,1.540647933,0.000000000,0.016822061,0.000000000,0.072763948,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,60,0.235777,0.235777,rosbag_export,2.000000000,0.016822061,0.753503020,0.282675533,1.383737858,1.540647933,1.540647933,0.000000000,0.016822061,0.000000000,0.072763948,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,61,0.240026,0.240026,rosbag_export,2.000000000,0.017341774,0.756280156,0.297940659,1.384522808,1.562490124,1.562490124,0.000000000,0.017341774,0.122297797,0.068420283,0.000000000,5.139855712,0
upstream_gym_ros_bag_v2,62,0.244507,0.244507,rosbag_export,2.000000000,0.017341774,0.756280156,0.297940659,1.384522808,1.562490124,1.562490124,0.000000000,0.017341774,0.000000000,0.068420283,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,63,0.248011,0.248011,rosbag_export,2.000000000,0.017826207,0.759097441,0.313415210,1.385159625,1.583293718,1.583293718,0.000000000,0.017826207,0.138231130,0.074770638,0.000000000,5.936226963,0
upstream_gym_ros_bag_v2,64,0.252516,0.252516,rosbag_export,2.000000000,0.017826207,0.759097441,0.313415210,1.385159625,1.583293718,1.583293718,0.000000000,0.017826207,0.000000000,0.074770638,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,65,0.256326,0.256326,rosbag_export,2.000000000,0.017826207,0.759097441,0.313415210,1.385159625,1.583293718,1.583293718,0.000000000,0.017826207,0.000000000,0.074770638,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,66,0.259959,0.259959,rosbag_export,2.000000000,0.018391524,0.761928555,0.329093654,1.385965226,1.603108102,1.603108102,0.000000000,0.018391524,0.155605025,0.070424500,0.000000000,5.453966977,0
upstream_gym_ros_bag_v2,67,0.264465,0.264465,rosbag_export,2.000000000,0.018391524,0.761928555,0.329093654,1.385965226,1.603108102,1.603108102,0.000000000,0.018391524,0.000000000,0.070424500,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,68,0.268151,0.268151,rosbag_export,2.000000000,0.018891249,0.764795528,0.344962184,1.386620680,1.621980312,1.621980312,0.000000000,0.018891249,0.135566910,0.076611173,0.000000000,5.119706671,0
upstream_gym_ros_bag_v2,69,0.272449,0.272449,rosbag_export,2.000000000,0.018891249,0.764795528,0.344962184,1.386620680,1.621980312,1.621980312,0.000000000,0.018891249,0.000000000,0.076611173,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,70,0.276358,0.276358,rosbag_export,2.000000000,0.018891249,0.764795528,0.344962184,1.386620680,1.621980312,1.621980312,0.000000000,0.018891249,0.000000000,0.076611173,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,71,0.280050,0.280050,rosbag_export,2.000000000,0.019410646,0.767671998,0.361016199,1.387445198,1.639955148,1.639955148,0.000000000,0.019410646,0.140694124,0.072257020,0.000000000,4.869021395,0
upstream_gym_ros_bag_v2,72,0.284516,0.284516,rosbag_export,2.000000000,0.019410646,0.767671998,0.361016199,1.387445198,1.639955148,1.639955148,0.000000000,0.019410646,0.000000000,0.072257020,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,73,0.288404,0.288404,rosbag_export,2.000000000,0.019922039,0.770580427,0.377242757,1.388117711,1.657075281,1.657075281,0.000000000,0.019922039,0.131526705,0.078298957,0.000000000,4.403178878,0
upstream_gym_ros_bag_v2,74,0.292403,0.292403,rosbag_export,2.000000000,0.019922039,0.770580427,0.377242757,1.388117711,1.657075281,1.657075281,0.000000000,0.019922039,0.000000000,0.078298957,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,75,0.296507,0.296507,rosbag_export,2.000000000,0.020359380,0.770580427,0.377242757,1.388117711,1.657075281,1.657075281,0.000000000,0.020359380,0.106579731,0.078298957,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,76,0.300185,0.300185,rosbag_export,2.000000000,0.020359380,0.773494418,0.393638095,1.388959558,1.673381351,1.673381351,0.000000000,0.020359380,0.000000000,0.073932993,0.000000000,4.432731631,0
upstream_gym_ros_bag_v2,77,0.304453,0.304453,rosbag_export,2.000000000,0.020359380,0.773494418,0.393638095,1.388959558,1.673381351,1.673381351,0.000000000,0.020359380,0.000000000,0.073932993,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,78,0.308591,0.308591,rosbag_export,2.000000000,0.020956963,0.776436824,0.410190061,1.389647686,1.688912068,1.688912068,0.000000000,0.020956963,0.144397126,0.079846254,0.000000000,3.752768028,0
upstream_gym_ros_bag_v2,79,0.312270,0.312270,rosbag_export,2.000000000,0.020956963,0.776436824,0.410190061,1.389647686,1.688912068,1.688912068,0.000000000,0.020956963,0.000000000,0.079846254,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,80,0.316470,0.316470,rosbag_export,2.000000000,0.020956963,0.776436824,0.410190061,1.389647686,1.688912068,1.688912068,0.000000000,0.020956963,0.000000000,0.079846254,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,81,0.320044,0.320044,rosbag_export,2.000000000,0.021437461,0.779381218,0.426895646,1.390505404,1.703704299,1.703704299,0.000000000,0.021437461,0.134446402,0.075465948,0.000000000,4.138966937,0
upstream_gym_ros_bag_v2,82,0.324460,0.324460,rosbag_export,2.000000000,0.021437461,0.779381218,0.426895646,1.390505404,1.703704299,1.703704299,0.000000000,0.021437461,0.000000000,0.075465948,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,83,0.328117,0.328117,rosbag_export,2.000000000,0.021868046,0.782350808,0.443743422,1.391207827,1.717793160,1.717793160,0.000000000,0.021868046,0.117724256,0.081264303,0.000000000,3.851962995,0
upstream_gym_ros_bag_v2,84,0.332562,0.332562,rosbag_export,2.000000000,0.021868046,0.782350808,0.443743422,1.391207827,1.717793160,1.717793160,0.000000000,0.021868046,0.000000000,0.081264303,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,85,0.336373,0.336373,rosbag_export,2.000000000,0.021868046,0.782350808,0.443743422,1.391207827,1.717793160,1.717793160,0.000000000,0.021868046,0.000000000,0.081264303,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,86,0.339979,0.339979,rosbag_export,2.000000000,0.022463404,0.785319143,0.460731059,1.392080076,1.731212095,1.731212095,0.000000000,0.022463404,0.165098140,0.076868051,0.000000000,3.721196288,0
upstream_gym_ros_bag_v2,87,0.344498,0.344498,rosbag_export,2.000000000,0.022463404,0.785319143,0.460731059,1.392080076,1.731212095,1.731212095,0.000000000,0.022463404,0.000000000,0.076868051,0.000000000,0.000000000,0
