run_id,step,time_s,wall_time_s,profile_status,command_speed_mps,command_steer_rad,x_m,y_m,theta_rad,speed_mps,vx_mps,vy_mps,steer_rad,steer_vel_radps,yaw_rate_radps,slip_angle_rad,accel_x_mps2,collision
enriched_bridge_bag_v2,94,0.930000,0.931338,rosbag_export,2.000000000,0.039950788,0.927279740,1.558953745,1.498624295,1.984068505,1.983867431,0.028246277,0.032000000,-3.200000000,0.276153340,0.014237024,0.079536203,0
enriched_bridge_bag_v2,95,0.940000,0.939821,rosbag_export,2.000000000,0.039980263,0.928407267,1.578766152,1.501324386,1.984826048,1.984620618,0.028555980,0.064000000,3.200000000,0.281005436,0.014387641,0.075754256,0
enriched_bridge_bag_v2,96,0.950000,0.950241,rosbag_export,2.000000000,0.039999470,0.929466744,1.598589719,1.504197191,1.985547569,1.985346927,0.028226387,0.032000000,-3.200000000,0.276406249,0.014216400,0.072152142,0
enriched_bridge_bag_v2,97,0.960000,0.960245,rosbag_export,2.000000000,0.039999470,0.930484955,1.618422502,1.506899718,1.986234783,1.986029770,0.028537094,0.064000000,3.200000000,0.281244759,0.014367927,0.068721307,0
enriched_bridge_bag_v2,98,0.970000,0.970100,rosbag_export,2.000000000,0.039988954,0.931434912,1.638265387,1.509774888,1.986889319,1.986689073,0.028208015,0.032000000,-3.200000000,0.276635699,0.014197551,0.065453609,0
enriched_bridge_bag_v2,99,0.980000,0.988281,rosbag_export,2.000000000,0.039927065,0.932343426,1.658116610,1.512479625,1.987512732,1.987308100,0.028519691,0.064000000,3.200000000,0.281461913,0.014349931,0.062341290,0
enriched_bridge_bag_v2,100,0.990000,0.993449,rosbag_export,2.000000000,0.039927065,0.933183505,1.677976937,1.515356942,1.988106501,1.987906618,0.028191125,0.032000000,-3.200000000,0.276843910,0.014180362,0.059376962,0
enriched_bridge_bag_v2,101,1.000000,1.008843,rosbag_export,2.000000000,0.039875466,0.933981983,1.697844783,1.518063684,1.988672037,1.988467754,0.028503718,0.064000000,3.200000000,0.281658981,0.014333532,0.056553587,0
enriched_bridge_bag_v2,102,1.010000,1.025176,rosbag_export,2.000000000,0.039730422,0.934711864,1.717720790,1.520942948,1.989210682,1.989011128,0.028175647,0.032000000,-3.200000000,0.277032869,0.014164708,0.053864464,0
enriched_bridge_bag_v2,103,1.020000,1.029055,rosbag_export,2.000000000,0.039730422,0.935400006,1.737603549,1.523651510,1.989723714,1.989519748,0.028489096,0.064000000,3.200000000,0.281837835,0.014318606,0.051303209,0
